"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","condition","counterbalancing","order","version","followup","rt","response","task_part","accuracy","stimulus","choices","correct_response","correct","question_order"
"true","false","[]","[]","[]","preload","0","12","0.0-0.0","NLP","C1","o2","NLP_C1","C2","","","","","","","","",""
"","","","","","survey-text","1","1083760","0.0-1.0","NLP","C1","o2","NLP_C1","C2","1083733","{""participant_name"":""Clara"",""participant_ID"":""005""}","id-question","","","","","",""
"","","","","","survey","2","1102104","0.0-2.0","NLP","C1","o2","NLP_C1","C2","18306","{""condition"":""NLP"",""counterbalancing"":""1"",""order"":2}","version","[]","","","","",""
"true","","","","","fullscreen","3","1125739","0.0-3.0","NLP","C1","o2","NLP_C1","C2","","","fullscreen","","","","","",""
"","","","","","video-button-response","4","1135327","0.0-4.0-0.0-0.0-0.0-0.0","NLP","C1","o2","NLP_C1","C2","null","null","demo","","[""video/shape_inst1_C1.mp4""]","","","",""
"","","","","","video-button-response","5","1142961","0.0-4.0-0.0-0.0-0.0-1.0","NLP","C1","o2","NLP_C1","C2","7613","0","demo","","[""video/shape_inst2_C1.mp4""]","","","",""
"","","","","","video-button-response","6","1144428","0.0-4.0-0.0-0.0-0.0-2.0","NLP","C1","o2","NLP_C1","C2","null","null","demo","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","video-button-response","7","1151314","0.0-4.0-0.0-0.0-0.0-3.0","NLP","C1","o2","NLP_C1","C2","6884","0","demo","","[""video/shape_inst3_C1.mp4""]","","","",""
"","","","","","video-button-response","8","1152790","0.0-4.0-0.0-0.0-0.0-4.0","NLP","C1","o2","NLP_C1","C2","null","null","demo","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","video-button-response","9","1162711","0.0-4.0-0.0-0.0-0.0-5.0","NLP","C1","o2","NLP_C1","C2","null","null","demo","","[""video/shape_inst4_C1.mp4""]","","","",""
"","","","","","video-button-response","10","1174019","0.0-4.0-0.0-0.0-0.0-6.0","NLP","C1","o2","NLP_C1","C2","null","null","demo","","[""video/shape_inst5_C1.mp4""]","","","",""
"","","","","","html-button-response","11","1199333","0.0-4.0-0.0-0.0-0.0-7.0","NLP","C1","o2","NLP_C1","C2","25312","0","demo","","<p> Do you want to hear the instructions again or are you ready to play the game?</p>","","","",""
"","","","","","video-button-response","12","1208889","0.0-4.0-0.0-0.1-0.1-0.1","NLP","C1","o2","NLP_C1","C2","null","null","demo","","[""video/shape_inst1_C1.mp4""]","","","",""
"","","","","","video-button-response","13","1219990","0.0-4.0-0.0-0.1-0.1-1.1","NLP","C1","o2","NLP_C1","C2","11098","0","demo","","[""video/shape_inst2_C1.mp4""]","","","",""
"","","","","","video-button-response","14","1221455","0.0-4.0-0.0-0.1-0.1-2.1","NLP","C1","o2","NLP_C1","C2","null","null","demo","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","video-button-response","15","1239272","0.0-4.0-0.0-0.1-0.1-3.1","NLP","C1","o2","NLP_C1","C2","17814","0","demo","","[""video/shape_inst3_C1.mp4""]","","","",""
"","","","","","video-button-response","16","1240768","0.0-4.0-0.0-0.1-0.1-4.1","NLP","C1","o2","NLP_C1","C2","null","null","demo","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","video-button-response","17","1250688","0.0-4.0-0.0-0.1-0.1-5.1","NLP","C1","o2","NLP_C1","C2","null","null","demo","","[""video/shape_inst4_C1.mp4""]","","","",""
"","","","","","video-button-response","18","1261995","0.0-4.0-0.0-0.1-0.1-6.1","NLP","C1","o2","NLP_C1","C2","null","null","demo","","[""video/shape_inst5_C1.mp4""]","","","",""
"","","","","","html-button-response","19","1268584","0.0-4.0-0.0-0.1-0.1-7.1","NLP","C1","o2","NLP_C1","C2","6588","1","demo","","<p> Do you want to hear the instructions again or are you ready to play the game?</p>","","","",""
"","","","","","html-button-response","20","1274375","0.0-4.0-1.0-1.0-0.0-0.0","NLP","C1","o2","NLP_C1","C2","5786","3","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/13b.png"",""img/shape/74r.png"",""img/shape/46o.png"",""img/shape/85g.png""]","[]","false",""
"","","","","","video-button-response","21","1275877","0.0-4.0-1.0-1.0-0.0-1.0","NLP","C1","o2","NLP_C1","C2","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","22","1279828","0.0-4.0-1.0-1.0-0.0-0.1","NLP","C1","o2","NLP_C1","C2","3949","1","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/43o.png"",""img/shape/65r.png"",""img/shape/54g.png"",""img/shape/36b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","23","1281294","0.0-4.0-1.0-1.0-0.0-1.1","NLP","C1","o2","NLP_C1","C2","null","null","day-1","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","24","1287630","0.0-4.0-1.0-1.0-0.0-0.2","NLP","C1","o2","NLP_C1","C2","6335","1","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/43r.png"",""img/shape/15g.png"",""img/shape/66b.png"",""img/shape/24o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","25","1289102","0.0-4.0-1.0-1.0-0.0-1.2","NLP","C1","o2","NLP_C1","C2","null","null","day-1","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","26","1292646","0.0-4.0-1.0-1.0-0.0-0.3","NLP","C1","o2","NLP_C1","C2","3543","0","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/25r.png"",""img/shape/73o.png"",""img/shape/86g.png"",""img/shape/44b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","27","1294116","0.0-4.0-1.0-1.0-0.0-1.3","NLP","C1","o2","NLP_C1","C2","null","null","day-1","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","28","1297329","0.0-4.0-1.0-1.0-0.0-0.4","NLP","C1","o2","NLP_C1","C2","3212","2","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/34o.png"",""img/shape/45g.png"",""img/shape/26b.png"",""img/shape/83r.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","29","1298809","0.0-4.0-1.0-1.0-0.0-1.4","NLP","C1","o2","NLP_C1","C2","null","null","day-1","","[""video/trial_correct_C1.mp4""]","","","",""
