"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","condition","counterbalancing","order","version","followup","rt","response","task_part","accuracy","stimulus","choices","correct_response","correct","question_order"
"true","false","[]","[]","[]","preload","0","3","0.0-0.0","LP","C2","o3","LP_C2","C3","","","","","","","","",""
"","","","","","survey-text","1","33882","0.0-1.0","LP","C2","o3","LP_C2","C3","33856","{""participant_name"":""Beau"",""participant_ID"":""007""}","id-question","","","","","",""
"","","","","","survey","2","43172","0.0-2.0","LP","C2","o3","LP_C2","C3","9239","{""condition"":""LP"",""counterbalancing"":""2"",""order"":3}","version","[]","","","","",""
"true","","","","","fullscreen","3","50068","0.0-3.0","LP","C2","o3","LP_C2","C3","","","fullscreen","","","","","",""
"","","","","","video-button-response","4","59343","0.0-4.0-0.0-0.0-0.0-0.0","LP","C2","o3","LP_C2","C3","null","null","demo","","[""video/shape_inst1_C2.mp4""]","","","",""
"","","","","","video-button-response","5","69109","0.0-4.0-0.0-0.0-0.0-1.0","LP","C2","o3","LP_C2","C3","9763","0","demo","","[""video/shape_inst2_C2.mp4""]","","","",""
"","","","","","video-button-response","6","70585","0.0-4.0-0.0-0.0-0.0-2.0","LP","C2","o3","LP_C2","C3","null","null","demo","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","video-button-response","7","78259","0.0-4.0-0.0-0.0-0.0-3.0","LP","C2","o3","LP_C2","C3","7671","0","demo","","[""video/shape_inst3_C2.mp4""]","","","",""
"","","","","","video-button-response","8","79737","0.0-4.0-0.0-0.0-0.0-4.0","LP","C2","o3","LP_C2","C3","null","null","demo","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","video-button-response","9","89316","0.0-4.0-0.0-0.0-0.0-5.0","LP","C2","o3","LP_C2","C3","null","null","demo","","[""video/shape_inst4_C2.mp4""]","","","",""
"","","","","","video-button-response","10","100389","0.0-4.0-0.0-0.0-0.0-6.0","LP","C2","o3","LP_C2","C3","null","null","demo","","[""video/shape_inst5_C2.mp4""]","","","",""
"","","","","","html-button-response","11","108698","0.0-4.0-0.0-0.0-0.0-7.0","LP","C2","o3","LP_C2","C3","8308","1","demo","","<p> Do you want to hear the instructions again or are you ready to play the game?</p>","","","",""
