"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","condition","counterbalancing","order","version","followup","rt","response","task_part","accuracy","stimulus","choices","correct_response","correct","question_order"
"true","false","[]","[]","[]","preload","0","4","0.0-0.0","LP","C1","o1","LP_C1","C4","","","","","","","","",""
"","","","","","survey-text","1","8919","0.0-1.0","LP","C1","o1","LP_C1","C4","8888","{""participant_name"":""James D"",""participant_ID"":""001""}","id-question","","","","","",""
"","","","","","survey","2","45886","0.0-2.0","LP","C1","o1","LP_C1","C4","36906","{""condition"":""LP"",""counterbalancing"":""1"",""order"":1}","version","[]","","","","",""
"true","","","","","fullscreen","3","51662","0.0-3.0","LP","C1","o1","LP_C1","C4","","","fullscreen","","","","","",""
"","","","","","video-button-response","4","61225","0.0-4.0-0.0-0.0-0.0-0.0","LP","C1","o1","LP_C1","C4","null","null","demo","","[""video/shape_inst1_C1.mp4""]","","","",""
"","","","","","video-button-response","5","85369","0.0-4.0-0.0-0.0-0.0-1.0","LP","C1","o1","LP_C1","C4","24142","0","demo","","[""video/shape_inst2_C1.mp4""]","","","",""
"","","","","","video-button-response","6","86877","0.0-4.0-0.0-0.0-0.0-2.0","LP","C1","o1","LP_C1","C4","null","null","demo","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","video-button-response","7","93997","0.0-4.0-0.0-0.0-0.0-3.0","LP","C1","o1","LP_C1","C4","7118","0","demo","","[""video/shape_inst3_C1.mp4""]","","","",""
"","","","","","video-button-response","8","95496","0.0-4.0-0.0-0.0-0.0-4.0","LP","C1","o1","LP_C1","C4","null","null","demo","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","video-button-response","9","105416","0.0-4.0-0.0-0.0-0.0-5.0","LP","C1","o1","LP_C1","C4","null","null","demo","","[""video/shape_inst4_C1.mp4""]","","","",""
"","","","","","video-button-response","10","116725","0.0-4.0-0.0-0.0-0.0-6.0","LP","C1","o1","LP_C1","C4","null","null","demo","","[""video/shape_inst5_C1.mp4""]","","","",""
"","","","","","html-button-response","11","122249","0.0-4.0-0.0-0.0-0.0-7.0","LP","C1","o1","LP_C1","C4","5522","1","demo","","<p> Do you want to hear the instructions again or are you ready to play the game?</p>","","","",""
"","","","","","html-button-response","12","132591","0.0-4.0-1.0-0.0-0.0-0.0","LP","C1","o1","LP_C1","C4","10338","3","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/34o.png"",""img/shape/45g.png"",""img/shape/26b.png"",""img/shape/83r.png""]","[]","false",""
"","","","","","video-button-response","13","134095","0.0-4.0-1.0-0.0-0.0-1.0","LP","C1","o1","LP_C1","C4","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","14","138102","0.0-4.0-1.0-0.0-0.0-0.1","LP","C1","o1","LP_C1","C4","4004","1","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/35b.png"",""img/shape/64o.png"",""img/shape/23g.png"",""img/shape/16r.png""]","[]","false",""
"","","","","","video-button-response","15","139575","0.0-4.0-1.0-0.0-0.0-1.1","LP","C1","o1","LP_C1","C4","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","16","142337","0.0-4.0-1.0-0.0-0.0-0.2","LP","C1","o1","LP_C1","C4","2761","2","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/43r.png"",""img/shape/15g.png"",""img/shape/66b.png"",""img/shape/24o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","17","143822","0.0-4.0-1.0-0.0-0.0-1.2","LP","C1","o1","LP_C1","C4","null","null","day-1","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","18","147006","0.0-4.0-1.0-0.0-0.0-0.3","LP","C1","o1","LP_C1","C4","3182","2","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/43o.png"",""img/shape/65r.png"",""img/shape/54g.png"",""img/shape/36b.png""]","[]","false",""
"","","","","","video-button-response","19","148472","0.0-4.0-1.0-0.0-0.0-1.3","LP","C1","o1","LP_C1","C4","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","20","150790","0.0-4.0-1.0-0.0-0.0-0.4","LP","C1","o1","LP_C1","C4","2316","0","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/63g.png"",""img/shape/76b.png"",""img/shape/15o.png"",""img/shape/34r.png""]","[]","false",""
"","","","","","video-button-response","21","152270","0.0-4.0-1.0-0.0-0.0-1.4","LP","C1","o1","LP_C1","C4","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","22","154619","0.0-4.0-1.0-0.0-0.0-0.5","LP","C1","o1","LP_C1","C4","2348","2","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/14g.png"",""img/shape/33o.png"",""img/shape/56r.png"",""img/shape/75b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","23","156088","0.0-4.0-1.0-0.0-0.0-1.5","LP","C1","o1","LP_C1","C4","null","null","day-1","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","24","158582","0.0-4.0-1.0-0.0-0.0-0.6","LP","C1","o1","LP_C1","C4","2492","3","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/25r.png"",""img/shape/73o.png"",""img/shape/86g.png"",""img/shape/44b.png""]","[]","false",""
