"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","condition","counterbalancing","order","version","followup","rt","response","task_part","accuracy","stimulus","choices","correct_response","correct","question_order"
"true","false","[]","[]","[]","preload","0","4","0.0-0.0","LP","C2","o1","LP_C2","C3","","","","","","","","",""
"","","","","","survey-text","1","135504","0.0-1.0","LP","C2","o1","LP_C2","C3","135457","{""participant_name"":""mina"",""participant_ID"":""016""}","id-question","","","","","",""
"","","","","","survey","2","172435","0.0-2.0","LP","C2","o1","LP_C2","C3","36868","{""condition"":""LP"",""counterbalancing"":""2"",""order"":1}","version","[]","","","","",""
"true","","","","","fullscreen","3","177024","0.0-3.0","LP","C2","o1","LP_C2","C3","","","fullscreen","","","","","",""
"","","","","","video-button-response","4","186332","0.0-4.0-0.0-0.0-0.0-0.0","LP","C2","o1","LP_C2","C3","null","null","demo","","[""video/shape_inst1_C2.mp4""]","","","",""
"","","","","","video-button-response","5","194121","0.0-4.0-0.0-0.0-0.0-1.0","LP","C2","o1","LP_C2","C3","7787","0","demo","","[""video/shape_inst2_C2.mp4""]","","","",""
"","","","","","video-button-response","6","195591","0.0-4.0-0.0-0.0-0.0-2.0","LP","C2","o1","LP_C2","C3","null","null","demo","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","video-button-response","7","203393","0.0-4.0-0.0-0.0-0.0-3.0","LP","C2","o1","LP_C2","C3","7800","0","demo","","[""video/shape_inst3_C2.mp4""]","","","",""
"","","","","","video-button-response","8","204870","0.0-4.0-0.0-0.0-0.0-4.0","LP","C2","o1","LP_C2","C3","null","null","demo","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","video-button-response","9","214449","0.0-4.0-0.0-0.0-0.0-5.0","LP","C2","o1","LP_C2","C3","null","null","demo","","[""video/shape_inst4_C2.mp4""]","","","",""
"","","","","","video-button-response","10","225543","0.0-4.0-0.0-0.0-0.0-6.0","LP","C2","o1","LP_C2","C3","null","null","demo","","[""video/shape_inst5_C2.mp4""]","","","",""
"","","","","","html-button-response","11","228741","0.0-4.0-0.0-0.0-0.0-7.0","LP","C2","o1","LP_C2","C3","3197","1","demo","","<p> Do you want to hear the instructions again or are you ready to play the game?</p>","","","",""
"","","","","","html-button-response","12","234727","0.0-4.0-1.0-0.0-0.0-0.0","LP","C2","o1","LP_C2","C3","5984","3","day-1","","<img src=""img/char1_C2.png""></img>","[""img/shape/14g.png"",""img/shape/33o.png"",""img/shape/56r.png"",""img/shape/75b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","13","236209","0.0-4.0-1.0-0.0-0.0-1.0","LP","C2","o1","LP_C2","C3","null","null","day-1","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","14","239811","0.0-4.0-1.0-0.0-0.0-0.1","LP","C2","o1","LP_C2","C3","3600","3","day-1","","<img src=""img/char1_C2.png""></img>","[""img/shape/25r.png"",""img/shape/73o.png"",""img/shape/86g.png"",""img/shape/44b.png""]","[]","false",""
"","","","","","video-button-response","15","241289","0.0-4.0-1.0-0.0-0.0-1.1","LP","C2","o1","LP_C2","C3","null","null","day-1","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","16","243509","0.0-4.0-1.0-0.0-0.0-0.2","LP","C2","o1","LP_C2","C3","2220","3","day-1","","<img src=""img/char1_C2.png""></img>","[""img/shape/13b.png"",""img/shape/74r.png"",""img/shape/46o.png"",""img/shape/85g.png""]","[]","false",""
"","","","","","video-button-response","17","244976","0.0-4.0-1.0-0.0-0.0-1.2","LP","C2","o1","LP_C2","C3","null","null","day-1","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","18","246804","0.0-4.0-1.0-0.0-0.0-0.3","LP","C2","o1","LP_C2","C3","1828","2","day-1","","<img src=""img/char1_C2.png""></img>","[""img/shape/34o.png"",""img/shape/45g.png"",""img/shape/26b.png"",""img/shape/83r.png""]","[]","false",""
"","","","","","video-button-response","19","248283","0.0-4.0-1.0-0.0-0.0-1.3","LP","C2","o1","LP_C2","C3","null","null","day-1","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","20","249762","0.0-4.0-1.0-0.0-0.0-0.4","LP","C2","o1","LP_C2","C3","1478","3","day-1","","<img src=""img/char1_C2.png""></img>","[""img/shape/43o.png"",""img/shape/65r.png"",""img/shape/54g.png"",""img/shape/36b.png""]","[]","false",""
"","","","","","video-button-response","21","251247","0.0-4.0-1.0-0.0-0.0-1.4","LP","C2","o1","LP_C2","C3","null","null","day-1","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","22","252610","0.0-4.0-1.0-0.0-0.0-0.5","LP","C2","o1","LP_C2","C3","1362","1","day-1","","<img src=""img/char1_C2.png""></img>","[""img/shape/43r.png"",""img/shape/15g.png"",""img/shape/66b.png"",""img/shape/24o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","23","254086","0.0-4.0-1.0-0.0-0.0-1.5","LP","C2","o1","LP_C2","C3","null","null","day-1","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","24","257442","0.0-4.0-1.0-0.0-0.0-0.6","LP","C2","o1","LP_C2","C3","3355","1","day-1","","<img src=""img/char1_C2.png""></img>","[""img/shape/35b.png"",""img/shape/64o.png"",""img/shape/23g.png"",""img/shape/16r.png""]","[]","false",""
