"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","condition","counterbalancing","order","version","followup","rt","response","task_part","accuracy","stimulus","choices","correct_response","correct","question_order"
"","","","","","html-button-response","37","196111","0.0-4.0-2.0-1.0-0.0-0.4","NLP","C2","o1","NLP_C2","C3","2628","2","day-2","","<img src=""img/char1_C2.png""></img>","[""img/shape/35g.png"",""img/shape/16b.png"",""img/shape/73r.png"",""img/shape/54o.png""]","[]","false",""
"","","","","","video-button-response","38","197577","0.0-4.0-2.0-1.0-0.0-1.4","NLP","C2","o1","NLP_C2","C3","null","null","day-2","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","39","203811","0.0-4.0-2.0-1.0-0.0-0.5","NLP","C2","o1","NLP_C2","C3","6233","0","day-2","","<img src=""img/char1_C2.png""></img>","[""img/shape/15r.png"",""img/shape/34b.png"",""img/shape/66g.png"",""img/shape/23o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","40","205300","0.0-4.0-2.0-1.0-0.0-1.5","NLP","C2","o1","NLP_C2","C3","null","null","day-2","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","41","214270","0.0-4.0-2.0-1.0-0.0-0.6","NLP","C2","o1","NLP_C2","C3","8968","0","day-2","","<img src=""img/char1_C2.png""></img>","[""img/shape/25b.png"",""img/shape/14o.png"",""img/shape/36g.png"",""img/shape/53r.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","42","215754","0.0-4.0-2.0-1.0-0.0-1.6","NLP","C2","o1","NLP_C2","C3","null","null","day-2","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","43","225443","0.0-4.0-2.0-1.0-0.0-0.7","NLP","C2","o1","NLP_C2","C3","9688","1","day-2","","<img src=""img/char1_C2.png""></img>","[""img/shape/53g.png"",""img/shape/46r.png"",""img/shape/85o.png"",""img/shape/74b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","44","226911","0.0-4.0-2.0-1.0-0.0-1.7","NLP","C2","o1","NLP_C2","C3","null","null","day-2","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","video-button-response","45","242400","0.0-4.0-2.0-2.0","NLP","C2","o1","NLP_C2","C3","null","null","night2","","[""video/night2_NLP_C2.mp4""]","","","",""
"","","","","","html-button-response","46","252177","0.0-4.0-3.0-0.0-0.0","NLP","C2","o1","NLP_C2","C3","9775","1","day-3","","<img src=""img/char1_C2.png""></img>","[""img/shape/85r.png"",""img/shape/46b.png"",""img/shape/53o.png"",""img/shape/24g.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","47","253664","0.0-4.0-3.0-0.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","day-3","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","48","259193","0.0-4.0-3.0-0.0-0.1","NLP","C2","o1","NLP_C2","C3","5527","0","day-3","","<img src=""img/char1_C2.png""></img>","[""img/shape/45r.png"",""img/shape/13o.png"",""img/shape/24b.png"",""img/shape/56g.png""]","[]","false",""
"","","","","","video-button-response","49","260662","0.0-4.0-3.0-0.0-1.1","NLP","C2","o1","NLP_C2","C3","null","null","day-3","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","50","265237","0.0-4.0-3.0-0.0-0.2","NLP","C2","o1","NLP_C2","C3","4574","3","day-3","","<img src=""img/char1_C2.png""></img>","[""img/shape/55b.png"",""img/shape/74g.png"",""img/shape/63r.png"",""img/shape/36o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","51","266720","0.0-4.0-3.0-0.0-1.2","NLP","C2","o1","NLP_C2","C3","null","null","day-3","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","52","271070","0.0-4.0-3.0-0.0-0.3","NLP","C2","o1","NLP_C2","C3","4348","0","day-3","","<img src=""img/char1_C2.png""></img>","[""img/shape/15b.png"",""img/shape/83g.png"",""img/shape/44r.png"",""img/shape/26o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","53","272548","0.0-4.0-3.0-0.0-1.3","NLP","C2","o1","NLP_C2","C3","null","null","day-3","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","54","276602","0.0-4.0-3.0-0.0-0.4","NLP","C2","o1","NLP_C2","C3","4053","2","day-3","","<img src=""img/char1_C2.png""></img>","[""img/shape/75o.png"",""img/shape/23r.png"",""img/shape/34g.png"",""img/shape/86b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","55","278091","0.0-4.0-3.0-0.0-1.4","NLP","C2","o1","NLP_C2","C3","null","null","day-3","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","56","281619","0.0-4.0-3.0-0.0-0.5","NLP","C2","o1","NLP_C2","C3","3527","2","day-3","","<img src=""img/char1_C2.png""></img>","[""img/shape/33b.png"",""img/shape/25g.png"",""img/shape/14r.png"",""img/shape/66o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","57","283083","0.0-4.0-3.0-0.0-1.5","NLP","C2","o1","NLP_C2","C3","null","null","day-3","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","58","286053","0.0-4.0-3.0-0.0-0.6","NLP","C2","o1","NLP_C2","C3","2969","0","day-3","","<img src=""img/char1_C2.png""></img>","[""img/shape/16g.png"",""img/shape/54r.png"",""img/shape/73b.png"",""img/shape/35o.png""]","[]","false",""
"","","","","","video-button-response","59","287522","0.0-4.0-3.0-0.0-1.6","NLP","C2","o1","NLP_C2","C3","null","null","day-3","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","60","298795","0.0-4.0-3.0-0.0-0.7","NLP","C2","o1","NLP_C2","C3","11270","0","day-3","","<img src=""img/char1_C2.png""></img>","[""img/shape/35r.png"",""img/shape/43g.png"",""img/shape/76o.png"",""img/shape/64b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","61","300302","0.0-4.0-3.0-0.0-1.7","NLP","C2","o1","NLP_C2","C3","null","null","day-3","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","video-button-response","62","323493","0.0-4.0-3.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","night3","","[""video/night3_NLP_C2.mp4""]","","","",""
"","","","","","html-button-response","63","328098","0.0-5.0-0.0","NLP","C2","o1","NLP_C2","C3","4604","0","exit-survey","","<p>Now I have some questions for you.</p>","","","",""
"","","","","","survey-multi-choice","64","336085","0.0-5.0-1.0","NLP","C2","o1","NLP_C2","C3","7984","{""liked"":""A little""}","exit-survey","","","","","","[0]"
"","","","","","survey-multi-choice","65","346031","0.0-5.0-2.0","NLP","C2","o1","NLP_C2","C3","9940","{""learned"":""A little""}","exit-survey","","","","","","[0]"
"","","","","","survey-text","66","372485","0.0-5.0-3.0","NLP","C2","o1","NLP_C2","C3","26447","{""learned-q"":""Because I fed him, and thought \""maybe\""""}","exit-survey","","","","","",""
"","","","","","survey-multi-choice","67","383485","0.0-5.0-4.0","NLP","C2","o1","NLP_C2","C3","10997","{""stars"":""Same each day""}","exit-survey","","","","","","[0]"
"","","","","","html-button-response","68","395073","0.0-6.0-0.0","NLP","C2","o1","NLP_C2","C3","11584","0","options","","<p>Now, we’re going to choose a new game to play.</p><p>We’re going to look at different games, and for each set of games</p><p>you’ll choose the one you want to play the most.</p><p>Here are the options:</p>","[""Continue""]","","",""
"","","","","","video-button-response","69","408253","0.0-6.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","options","","[""video/opt/optA_o1_C2.mp4""]","[]","","",""
"","","","","","html-button-response2","70","413803","0.0-6.0-2.0","NLP","C2","o1","NLP_C2","C3","5548","2","options","","","[""img/opt/optA1.png"",""img/opt/optA3.png"",""img/opt/optA4.png""]","","",""
"","","","","","survey-text","71","436348","0.0-6.0-3.0","NLP","C2","o1","NLP_C2","C3","22541","{""choice-1"":""I didn't want to feed another animal, and I didn't want to feed the same thing.""}","options","","","","","",""
"","","","","","html-button-response","72","441996","0.0-6.0-4.0","NLP","C2","o1","NLP_C2","C3","5645","0","options","","<p>Alright, here are the next three options:</p>","[""Continue""]","","",""
"","","","","","video-button-response","73","455178","0.0-6.0-5.0","NLP","C2","o1","NLP_C2","C3","null","null","options","","[""video/opt/optB_o1_C2.mp4""]","[]","","",""
"","","","","","html-button-response2","74","469039","0.0-6.0-6.0","NLP","C2","o1","NLP_C2","C3","13859","2","options","","","[""img/opt/optB3.png"",""img/opt/optB4.png"",""img/opt/optB1.png""]","","",""
"","","","","","survey-text","75","491383","0.0-6.0-7.0","NLP","C2","o1","NLP_C2","C3","22341","{""choice-2"":""Because I want to learn what he likes to eat.""}","options","","","","","",""
"","","","","","html-button-response","76","494936","0.0-6.0-8.0","NLP","C2","o1","NLP_C2","C3","3550","0","options","","<p>Alright, here are the last three options:</p>","[""Continue""]","","",""
"","","","","","video-button-response","77","508117","0.0-6.0-9.0","NLP","C2","o1","NLP_C2","C3","null","null","options","","[""video/opt/optC_o1_C2.mp4""]","[]","","",""
"","","","","","html-button-response2","78","511794","0.0-6.0-10.0","NLP","C2","o1","NLP_C2","C3","3676","2","options","","","[""img/opt/optC4.png"",""img/opt/optC1.png"",""img/opt/optC3.png""]","","",""
"","","","","","survey-text","79","528064","0.0-6.0-11.0","NLP","C2","o1","NLP_C2","C3","16267","{""choice-3"":""Because I think it's going to be fun.""}","options","","","","","",""
"","","","","","html-button-response","80","530843","0.0-7.0-0.0","NLP","C2","o1","NLP_C2","C3","2776","0","","","<p>Let's play the next game!</p>","","","",""
"","","","","","video-button-response","81","548736","0.0-7.0-2.0-0.0-0.0-0.0-0.0-0.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_demo","","[""video/bush_inst_C3.mp4""]","","","",""
"","","","","","html-button-response2","82","551331","0.0-7.0-2.0-0.0-0.0-0.0-0.0-1.0","NLP","C2","o1","NLP_C2","C3","2594","1","hiding_demo","","","","","",""
"","","","","","video-button-response","83","553899","0.0-7.0-2.0-0.0-0.0-0.0-0.0-2.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_demo","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response","84","560256","0.0-7.0-2.0-0.0-0.0-0.0-0.0-3.0","NLP","C2","o1","NLP_C2","C3","6356","1","hiding_demo","","<p> Do you want to hear the instructions again or are you ready to play the game?</p>","","","",""
"","","","","","html-button-response2","85","568413","0.0-7.0-2.0-0.0-1.0-0.0-0.0","NLP","C2","o1","NLP_C2","C3","8155","2","hiding_1","","","","","",""
"","","","","","video-button-response","86","571006","0.0-7.0-2.0-0.0-1.0-0.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_1","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","87","576345","0.0-7.0-2.0-0.0-1.0-1.0-0.0","NLP","C2","o1","NLP_C2","C3","5338","0","hiding_1","","","","","",""
"","","","","","video-button-response","88","578899","0.0-7.0-2.0-0.0-1.0-1.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_1","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","89","583344","0.0-7.0-2.0-0.0-1.0-2.0-0.0","NLP","C2","o1","NLP_C2","C3","4443","1","hiding_1","","","","","",""
"","","","","","video-button-response","90","585898","0.0-7.0-2.0-0.0-1.0-2.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_1","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response2","91","588123","0.0-7.0-2.0-0.0-1.0-3.0-0.0","NLP","C2","o1","NLP_C2","C3","2223","2","hiding_1","","","","","",""
"","","","","","video-button-response","92","590697","0.0-7.0-2.0-0.0-1.0-3.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_1","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","93","593048","0.0-7.0-2.0-0.0-1.0-4.0-0.0","NLP","C2","o1","NLP_C2","C3","2349","1","hiding_1","","","","","",""
"","","","","","video-button-response","94","595605","0.0-7.0-2.0-0.0-1.0-4.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_1","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","95","597596","0.0-7.0-2.0-0.0-1.0-5.0-0.0","NLP","C2","o1","NLP_C2","C3","1990","0","hiding_1","","","","","",""
"","","","","","video-button-response","96","600148","0.0-7.0-2.0-0.0-1.0-5.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_1","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","97","603723","0.0-7.0-2.0-0.0-1.0-6.0-0.0","NLP","C2","o1","NLP_C2","C3","3574","1","hiding_1","","","","","",""
"","","","","","video-button-response","98","606293","0.0-7.0-2.0-0.0-1.0-6.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_1","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","99","607737","0.0-7.0-2.0-0.0-1.0-7.0-0.0","NLP","C2","o1","NLP_C2","C3","1442","0","hiding_1","","","","","",""
"","","","","","video-button-response","100","610303","0.0-7.0-2.0-0.0-1.0-7.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_1","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","101","614278","0.0-7.0-2.0-0.0-2.0-0.0-0.0","NLP","C2","o1","NLP_C2","C3","3974","2","hiding_2","","","","","",""
"","","","","","video-button-response","102","616831","0.0-7.0-2.0-0.0-2.0-0.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_2","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","103","618591","0.0-7.0-2.0-0.0-2.0-1.0-0.0","NLP","C2","o1","NLP_C2","C3","1759","1","hiding_2","","","","","",""
"","","","","","video-button-response","104","621140","0.0-7.0-2.0-0.0-2.0-1.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_2","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","105","622958","0.0-7.0-2.0-0.0-2.0-2.0-0.0","NLP","C2","o1","NLP_C2","C3","1816","1","hiding_2","","","","","",""
"","","","","","video-button-response","106","625514","0.0-7.0-2.0-0.0-2.0-2.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_2","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","107","628370","0.0-7.0-2.0-0.0-2.0-3.0-0.0","NLP","C2","o1","NLP_C2","C3","2855","0","hiding_2","","","","","",""
"","","","","","video-button-response","108","630933","0.0-7.0-2.0-0.0-2.0-3.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_2","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","109","635471","0.0-7.0-2.0-0.0-2.0-4.0-0.0","NLP","C2","o1","NLP_C2","C3","4537","0","hiding_2","","","","","",""
"","","","","","video-button-response","110","638037","0.0-7.0-2.0-0.0-2.0-4.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_2","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response2","111","641251","0.0-7.0-2.0-0.0-2.0-5.0-0.0","NLP","C2","o1","NLP_C2","C3","3214","0","hiding_2","","","","","",""
"","","","","","video-button-response","112","643819","0.0-7.0-2.0-0.0-2.0-5.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_2","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","113","644680","0.0-7.0-2.0-0.0-2.0-6.0-0.0","NLP","C2","o1","NLP_C2","C3","860","2","hiding_2","","","","","",""
"","","","","","video-button-response","114","647232","0.0-7.0-2.0-0.0-2.0-6.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_2","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response2","115","651990","0.0-7.0-2.0-0.0-2.0-7.0-0.0","NLP","C2","o1","NLP_C2","C3","4757","0","hiding_2","","","","","",""
"","","","","","video-button-response","116","654549","0.0-7.0-2.0-0.0-2.0-7.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_2","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response2","117","655856","0.0-7.0-2.0-0.0-3.0-0.0-0.0","NLP","C2","o1","NLP_C2","C3","1305","1","hiding_3","","","","","",""
"","","","","","video-button-response","118","658410","0.0-7.0-2.0-0.0-3.0-0.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_3","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","119","659773","0.0-7.0-2.0-0.0-3.0-1.0-0.0","NLP","C2","o1","NLP_C2","C3","1361","0","hiding_3","","","","","",""
"","","","","","video-button-response","120","662336","0.0-7.0-2.0-0.0-3.0-1.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_3","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response2","121","664771","0.0-7.0-2.0-0.0-3.0-2.0-0.0","NLP","C2","o1","NLP_C2","C3","2433","1","hiding_3","","","","","",""
"","","","","","video-button-response","122","667328","0.0-7.0-2.0-0.0-3.0-2.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_3","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","123","669188","0.0-7.0-2.0-0.0-3.0-3.0-0.0","NLP","C2","o1","NLP_C2","C3","1859","0","hiding_3","","","","","",""
"","","","","","video-button-response","124","671744","0.0-7.0-2.0-0.0-3.0-3.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_3","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","125","673537","0.0-7.0-2.0-0.0-3.0-4.0-0.0","NLP","C2","o1","NLP_C2","C3","1791","1","hiding_3","","","","","",""
"","","","","","video-button-response","126","676096","0.0-7.0-2.0-0.0-3.0-4.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_3","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","127","677798","0.0-7.0-2.0-0.0-3.0-5.0-0.0","NLP","C2","o1","NLP_C2","C3","1701","2","hiding_3","","","","","",""
"","","","","","video-button-response","128","680363","0.0-7.0-2.0-0.0-3.0-5.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_3","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","129","681829","0.0-7.0-2.0-0.0-3.0-6.0-0.0","NLP","C2","o1","NLP_C2","C3","1464","1","hiding_3","","","","","",""
"","","","","","video-button-response","130","684395","0.0-7.0-2.0-0.0-3.0-6.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_3","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","131","685677","0.0-7.0-2.0-0.0-3.0-7.0-0.0","NLP","C2","o1","NLP_C2","C3","1281","0","hiding_3","","","","","",""
"","","","","","video-button-response","132","688235","0.0-7.0-2.0-0.0-3.0-7.0-1.0","NLP","C2","o1","NLP_C2","C3","null","null","hiding_3","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response","133","692211","0.0-7.0-2.0-0.0-4.0-0.0","NLP","C2","o1","NLP_C2","C3","3975","0","followup-survey","","<p>Now I have some questions for you.</p>","","","",""
