"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","condition","counterbalancing","order","version","followup","rt","response","task_part","accuracy","stimulus","choices","correct_response","correct","question_order"
"true","false","[]","[]","[]","preload","0","3","0.0-0.0","LP","C1","o1","LP_C1","C3","","","","","","","","",""
"","","","","","survey-text","1","488175","0.0-1.0","LP","C1","o1","LP_C1","C3","488141","{""participant_name"":""John"",""participant_ID"":""008""}","id-question","","","","","",""
"","","","","","survey","2","496273","0.0-2.0","LP","C1","o1","LP_C1","C3","8023","{""condition"":""LP"",""counterbalancing"":""1"",""order"":1}","version","[]","","","","",""
"true","","","","","fullscreen","3","502941","0.0-3.0","LP","C1","o1","LP_C1","C3","","","fullscreen","","","","","",""
"","","","","","video-button-response","4","512507","0.0-4.0-0.0-0.0-0.0-0.0","LP","C1","o1","LP_C1","C3","null","null","demo","","[""video/shape_inst1_C1.mp4""]","","","",""
"","","","","","video-button-response","5","520061","0.0-4.0-0.0-0.0-0.0-1.0","LP","C1","o1","LP_C1","C3","7536","0","demo","","[""video/shape_inst2_C1.mp4""]","","","",""
"","","","","","video-button-response","6","521552","0.0-4.0-0.0-0.0-0.0-2.0","LP","C1","o1","LP_C1","C3","null","null","demo","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","video-button-response","7","541493","0.0-4.0-0.0-0.0-0.0-3.0","LP","C1","o1","LP_C1","C3","19937","0","demo","","[""video/shape_inst3_C1.mp4""]","","","",""
"","","","","","video-button-response","8","543001","0.0-4.0-0.0-0.0-0.0-4.0","LP","C1","o1","LP_C1","C3","null","null","demo","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","video-button-response","9","552922","0.0-4.0-0.0-0.0-0.0-5.0","LP","C1","o1","LP_C1","C3","null","null","demo","","[""video/shape_inst4_C1.mp4""]","","","",""
"","","","","","video-button-response","10","564228","0.0-4.0-0.0-0.0-0.0-6.0","LP","C1","o1","LP_C1","C3","null","null","demo","","[""video/shape_inst5_C1.mp4""]","","","",""
"","","","","","html-button-response","11","567418","0.0-4.0-0.0-0.0-0.0-7.0","LP","C1","o1","LP_C1","C3","3188","1","demo","","<p> Do you want to hear the instructions again or are you ready to play the game?</p>","","","",""
"","","","","","html-button-response","12","578094","0.0-4.0-1.0-0.0-0.0-0.0","LP","C1","o1","LP_C1","C3","10673","3","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/43r.png"",""img/shape/15g.png"",""img/shape/66b.png"",""img/shape/24o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","13","579593","0.0-4.0-1.0-0.0-0.0-1.0","LP","C1","o1","LP_C1","C3","null","null","day-1","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","14","584209","0.0-4.0-1.0-0.0-0.0-0.1","LP","C1","o1","LP_C1","C3","4614","3","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/34o.png"",""img/shape/45g.png"",""img/shape/26b.png"",""img/shape/83r.png""]","[]","false",""
"","","","","","video-button-response","15","585673","0.0-4.0-1.0-0.0-0.0-1.1","LP","C1","o1","LP_C1","C3","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","16","590943","0.0-4.0-1.0-0.0-0.0-0.2","LP","C1","o1","LP_C1","C3","5269","2","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/35b.png"",""img/shape/64o.png"",""img/shape/23g.png"",""img/shape/16r.png""]","[]","false",""
"","","","","","video-button-response","17","592442","0.0-4.0-1.0-0.0-0.0-1.2","LP","C1","o1","LP_C1","C3","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","18","596854","0.0-4.0-1.0-0.0-0.0-0.3","LP","C1","o1","LP_C1","C3","4410","0","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/13b.png"",""img/shape/74r.png"",""img/shape/46o.png"",""img/shape/85g.png""]","[]","false",""
"","","","","","video-button-response","19","598330","0.0-4.0-1.0-0.0-0.0-1.3","LP","C1","o1","LP_C1","C3","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","20","601802","0.0-4.0-1.0-0.0-0.0-0.4","LP","C1","o1","LP_C1","C3","3470","3","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/14g.png"",""img/shape/33o.png"",""img/shape/56r.png"",""img/shape/75b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","21","603279","0.0-4.0-1.0-0.0-0.0-1.4","LP","C1","o1","LP_C1","C3","null","null","day-1","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","22","607135","0.0-4.0-1.0-0.0-0.0-0.5","LP","C1","o1","LP_C1","C3","3854","1","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/63g.png"",""img/shape/76b.png"",""img/shape/15o.png"",""img/shape/34r.png""]","[]","false",""
"","","","","","video-button-response","23","608613","0.0-4.0-1.0-0.0-0.0-1.5","LP","C1","o1","LP_C1","C3","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","24","610613","0.0-4.0-1.0-0.0-0.0-0.6","LP","C1","o1","LP_C1","C3","1999","3","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/43o.png"",""img/shape/65r.png"",""img/shape/54g.png"",""img/shape/36b.png""]","[]","false",""
"","","","","","video-button-response","25","612090","0.0-4.0-1.0-0.0-0.0-1.6","LP","C1","o1","LP_C1","C3","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","26","615149","0.0-4.0-1.0-0.0-0.0-0.7","LP","C1","o1","LP_C1","C3","3057","2","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/25r.png"",""img/shape/73o.png"",""img/shape/86g.png"",""img/shape/44b.png""]","[]","false",""
"","","","","","video-button-response","27","616613","0.0-4.0-1.0-0.0-0.0-1.7","LP","C1","o1","LP_C1","C3","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","video-button-response","28","629413","0.0-4.0-1.0-2.0","LP","C1","o1","LP_C1","C3","null","null","night1","","[""video/night1_LP_C1.mp4""]","","","",""
"","","","","","html-button-response","29","637778","0.0-4.0-2.0-0.0-0.0-0.0","LP","C1","o1","LP_C1","C3","8363","1","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/25b.png"",""img/shape/14o.png"",""img/shape/36g.png"",""img/shape/53r.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","30","639269","0.0-4.0-2.0-0.0-0.0-1.0","LP","C1","o1","LP_C1","C3","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","31","641958","0.0-4.0-2.0-0.0-0.0-0.1","LP","C1","o1","LP_C1","C3","2688","2","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/53g.png"",""img/shape/46r.png"",""img/shape/85o.png"",""img/shape/74b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","32","643429","0.0-4.0-2.0-0.0-0.0-1.1","LP","C1","o1","LP_C1","C3","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","33","644923","0.0-4.0-2.0-0.0-0.0-0.2","LP","C1","o1","LP_C1","C3","1492","3","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/64r.png"",""img/shape/13g.png"",""img/shape/56b.png"",""img/shape/45o.png""]","[]","false",""
"","","","","","video-button-response","34","646394","0.0-4.0-2.0-0.0-0.0-1.2","LP","C1","o1","LP_C1","C3","null","null","day-2","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","35","650938","0.0-4.0-2.0-0.0-0.0-0.3","LP","C1","o1","LP_C1","C3","4541","0","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/15r.png"",""img/shape/34b.png"",""img/shape/66g.png"",""img/shape/23o.png""]","[]","false",""
"","","","","","video-button-response","36","652411","0.0-4.0-2.0-0.0-0.0-1.3","LP","C1","o1","LP_C1","C3","null","null","day-2","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","37","654217","0.0-4.0-2.0-0.0-0.0-0.4","LP","C1","o1","LP_C1","C3","1805","1","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/35g.png"",""img/shape/16b.png"",""img/shape/73r.png"",""img/shape/54o.png""]","[]","false",""
"","","","","","video-button-response","38","655696","0.0-4.0-2.0-0.0-0.0-1.4","LP","C1","o1","LP_C1","C3","null","null","day-2","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","39","660681","0.0-4.0-2.0-0.0-0.0-0.5","LP","C1","o1","LP_C1","C3","4984","2","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/55r.png"",""img/shape/26g.png"",""img/shape/43b.png"",""img/shape/74o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","40","662160","0.0-4.0-2.0-0.0-0.0-1.5","LP","C1","o1","LP_C1","C3","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","41","666729","0.0-4.0-2.0-0.0-0.0-0.6","LP","C1","o1","LP_C1","C3","4567","1","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/75g.png"",""img/shape/63o.png"",""img/shape/86r.png"",""img/shape/54b.png""]","[]","false",""
"","","","","","video-button-response","42","668197","0.0-4.0-2.0-0.0-0.0-1.6","LP","C1","o1","LP_C1","C3","null","null","day-2","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","43","672506","0.0-4.0-2.0-0.0-0.0-0.7","LP","C1","o1","LP_C1","C3","4307","1","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/44g.png"",""img/shape/33r.png"",""img/shape/65b.png"",""img/shape/16o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","44","674013","0.0-4.0-2.0-0.0-0.0-1.7","LP","C1","o1","LP_C1","C3","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","video-button-response","45","688307","0.0-4.0-2.0-2.0","LP","C1","o1","LP_C1","C3","null","null","night2","","[""video/night2_LP_C1.mp4""]","","","",""
"","","","","","html-button-response","46","694111","0.0-4.0-3.0-0.0-0.0","LP","C1","o1","LP_C1","C3","5802","2","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/33b.png"",""img/shape/25g.png"",""img/shape/14r.png"",""img/shape/66o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","47","695603","0.0-4.0-3.0-0.0-1.0","LP","C1","o1","LP_C1","C3","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","48","697978","0.0-4.0-3.0-0.0-0.1","LP","C1","o1","LP_C1","C3","2374","0","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/16g.png"",""img/shape/54r.png"",""img/shape/73b.png"",""img/shape/35o.png""]","[]","false",""
"","","","","","video-button-response","49","699443","0.0-4.0-3.0-0.0-1.1","LP","C1","o1","LP_C1","C3","null","null","day-3","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","50","703042","0.0-4.0-3.0-0.0-0.2","LP","C1","o1","LP_C1","C3","3599","2","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/55b.png"",""img/shape/74g.png"",""img/shape/63r.png"",""img/shape/36o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","51","704520","0.0-4.0-3.0-0.0-1.2","LP","C1","o1","LP_C1","C3","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","52","709812","0.0-4.0-3.0-0.0-0.3","LP","C1","o1","LP_C1","C3","5291","1","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/15b.png"",""img/shape/83g.png"",""img/shape/44r.png"",""img/shape/26o.png""]","[0,1,2,3]","true",""
