"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","condition","counterbalancing","order","version","followup","rt","response","task_part","accuracy","stimulus","choices","correct_response","correct","question_order"
"","","","","","video-button-response","40","324291","0.0-4.0-2.0-0.0-0.0-1.5","LP","C1","o2","LP_C1","C2","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","41","326520","0.0-4.0-2.0-0.0-0.0-0.6","LP","C1","o2","LP_C1","C2","2228","3","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/55r.png"",""img/shape/26g.png"",""img/shape/43b.png"",""img/shape/74o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","42","328004","0.0-4.0-2.0-0.0-0.0-1.6","LP","C1","o2","LP_C1","C2","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","43","330020","0.0-4.0-2.0-0.0-0.0-0.7","LP","C1","o2","LP_C1","C2","2014","3","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/35g.png"",""img/shape/16b.png"",""img/shape/73r.png"",""img/shape/54o.png""]","[]","false",""
"","","","","","video-button-response","44","331502","0.0-4.0-2.0-0.0-0.0-1.7","LP","C1","o2","LP_C1","C2","null","null","day-2","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","video-button-response","45","345839","0.0-4.0-2.0-2.0","LP","C1","o2","LP_C1","C2","null","null","night2","","[""video/night2_LP_C1.mp4""]","","","",""
"","","","","","html-button-response","46","352464","0.0-4.0-3.0-0.0-0.0","LP","C1","o2","LP_C1","C2","6624","1","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/75o.png"",""img/shape/23r.png"",""img/shape/34g.png"",""img/shape/86b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","47","353946","0.0-4.0-3.0-0.0-1.0","LP","C1","o2","LP_C1","C2","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","48","356147","0.0-4.0-3.0-0.0-0.1","LP","C1","o2","LP_C1","C2","2200","1","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/35r.png"",""img/shape/43g.png"",""img/shape/76o.png"",""img/shape/64b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","49","357615","0.0-4.0-3.0-0.0-1.1","LP","C1","o2","LP_C1","C2","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","50","368646","0.0-4.0-3.0-0.0-0.2","LP","C1","o2","LP_C1","C2","11030","2","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/15b.png"",""img/shape/83g.png"",""img/shape/44r.png"",""img/shape/26o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","51","370131","0.0-4.0-3.0-0.0-1.2","LP","C1","o2","LP_C1","C2","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","52","381685","0.0-4.0-3.0-0.0-0.3","LP","C1","o2","LP_C1","C2","11552","2","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/85r.png"",""img/shape/46b.png"",""img/shape/53o.png"",""img/shape/24g.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","53","383157","0.0-4.0-3.0-0.0-1.3","LP","C1","o2","LP_C1","C2","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","54","392002","0.0-4.0-3.0-0.0-0.4","LP","C1","o2","LP_C1","C2","8843","1","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/55b.png"",""img/shape/74g.png"",""img/shape/63r.png"",""img/shape/36o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","55","393493","0.0-4.0-3.0-0.0-1.4","LP","C1","o2","LP_C1","C2","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","56","404712","0.0-4.0-3.0-0.0-0.5","LP","C1","o2","LP_C1","C2","11219","3","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/33b.png"",""img/shape/25g.png"",""img/shape/14r.png"",""img/shape/66o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","57","406183","0.0-4.0-3.0-0.0-1.5","LP","C1","o2","LP_C1","C2","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","58","411124","0.0-4.0-3.0-0.0-0.6","LP","C1","o2","LP_C1","C2","4940","1","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/16g.png"",""img/shape/54r.png"",""img/shape/73b.png"",""img/shape/35o.png""]","[]","false",""
"","","","","","video-button-response","59","412604","0.0-4.0-3.0-0.0-1.6","LP","C1","o2","LP_C1","C2","null","null","day-3","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","60","422184","0.0-4.0-3.0-0.0-0.7","LP","C1","o2","LP_C1","C2","9579","3","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/45r.png"",""img/shape/13o.png"",""img/shape/24b.png"",""img/shape/56g.png""]","[]","false",""
"","","","","","video-button-response","61","423654","0.0-4.0-3.0-0.0-1.7","LP","C1","o2","LP_C1","C2","null","null","day-3","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","video-button-response","62","447165","0.0-4.0-3.0-1.0","LP","C1","o2","LP_C1","C2","null","null","night3","","[""video/night3_LP_C1.mp4""]","","","",""
"","","","","","html-button-response","63","449392","0.0-5.0-0.0","LP","C1","o2","LP_C1","C2","2225","0","exit-survey","","<p>Now I have some questions for you.</p>","","","",""
"","","","","","survey-multi-choice","64","456879","0.0-5.0-1.0","LP","C1","o2","LP_C1","C2","7484","{""liked"":""A lot""}","exit-survey","","","","","","[0]"
"","","","","","survey-multi-choice","65","465869","0.0-5.0-2.0","LP","C1","o2","LP_C1","C2","8985","{""learned"":""A little""}","exit-survey","","","","","","[0]"
"","","","","","survey-text","66","480977","0.0-5.0-3.0","LP","C1","o2","LP_C1","C2","15100","{""learned-q"":""i did some wrong and some right""}","exit-survey","","","","","",""
"","","","","","survey-multi-choice","67","516541","0.0-5.0-4.0","LP","C1","o2","LP_C1","C2","35561","{""stars"":""More each day""}","exit-survey","","","","","","[0]"
"","","","","","html-button-response","68","528136","0.0-6.0-0.0","LP","C1","o2","LP_C1","C2","11591","0","options","","<p>Now, we’re going to choose a new game to play.</p><p>We’re going to look at different games, and for each set of games</p><p>you’ll choose the one you want to play the most.</p><p>Here are the options:</p>","[""Continue""]","","",""
"","","","","","video-button-response","69","541333","0.0-6.0-1.0","LP","C1","o2","LP_C1","C2","null","null","options","","[""video/opt/optA_o2_C1.mp4""]","[]","","",""
"","","","","","html-button-response2","70","557108","0.0-6.0-2.0","LP","C1","o2","LP_C1","C2","15759","0","options","","","[""img/opt/optA2.png"",""img/opt/optA4.png"",""img/opt/optA1.png""]","","",""
"","","","","","survey-text","71","567658","0.0-6.0-3.0","LP","C1","o2","LP_C1","C2","10547","{""choice-1"":""wanna match with other one""}","options","","","","","",""
"","","","","","html-button-response","72","570116","0.0-6.0-4.0","LP","C1","o2","LP_C1","C2","2454","0","options","","<p>Alright, here are the next three options:</p>","[""Continue""]","","",""
"","","","","","video-button-response","73","583279","0.0-6.0-5.0","LP","C1","o2","LP_C1","C2","null","null","options","","[""video/opt/optB_o2_C1.mp4""]","[]","","",""
"","","","","","html-button-response2","74","585180","0.0-6.0-6.0","LP","C1","o2","LP_C1","C2","1900","1","options","","","[""img/opt/optB4.png"",""img/opt/optB1.png"",""img/opt/optB2.png""]","","",""
"","","","","","survey-text","75","594176","0.0-6.0-7.0","LP","C1","o2","LP_C1","C2","8991","{""choice-2"":""matches with monster""}","options","","","","","",""
"","","","","","html-button-response","76","596464","0.0-6.0-8.0","LP","C1","o2","LP_C1","C2","2286","0","options","","<p>Alright, here are the last three options:</p>","[""Continue""]","","",""
"","","","","","video-button-response","77","609619","0.0-6.0-9.0","LP","C1","o2","LP_C1","C2","null","null","options","","[""video/opt/optC_o2_C1.mp4""]","[]","","",""
"","","","","","html-button-response2","78","610944","0.0-6.0-10.0","LP","C1","o2","LP_C1","C2","1321","0","options","","","[""img/opt/optC2.png"",""img/opt/optC3.png"",""img/opt/optC4.png""]","","",""
"","","","","","survey-text","79","619095","0.0-6.0-11.0","LP","C1","o2","LP_C1","C2","8147","{""choice-3"":""robots are way cool""}","options","","","","","",""
"","","","","","html-button-response","80","621847","0.0-7.0-0.0","LP","C1","o2","LP_C1","C2","2742","0","","","<p>Let's play the next game!</p>","","","",""
"","","","","","video-button-response","81","631063","0.0-7.0-1.0-0.0-0.0-0.0-0.0-0.0","LP","C1","o2","LP_C1","C2","null","null","followup-demo","","[""video/shape_inst1_C2.mp4""]","","","",""
"","","","","","video-button-response","82","641625","0.0-7.0-1.0-0.0-0.0-0.0-0.0-1.0","LP","C1","o2","LP_C1","C2","10558","0","followup-demo","","[""video/shape_inst2_C2.mp4""]","","","",""
"","","","","","video-button-response","83","643139","0.0-7.0-1.0-0.0-0.0-0.0-0.0-2.0","LP","C1","o2","LP_C1","C2","null","null","followup-demo","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","video-button-response","84","653145","0.0-7.0-1.0-0.0-0.0-0.0-0.0-3.0","LP","C1","o2","LP_C1","C2","10004","0","followup-demo","","[""video/shape_inst3_C2.mp4""]","","","",""
"","","","","","video-button-response","85","654629","0.0-7.0-1.0-0.0-0.0-0.0-0.0-4.0","LP","C1","o2","LP_C1","C2","null","null","followup-demo","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","video-button-response","86","663770","0.0-7.0-1.0-0.0-0.0-0.0-0.0-5.0","LP","C1","o2","LP_C1","C2","null","null","followup-demo","","[""video/shape_inst6_C2.mp4""]","","","",""
"","","","","","html-button-response","87","666710","0.0-7.0-1.0-0.0-0.0-0.0-0.0-6.0","LP","C1","o2","LP_C1","C2","2943","1","followup-demo","","<p> Do you want to hear the instructions again or are you ready to play the game?</p>","","","",""
"","","","","","html-button-response","88","676673","0.0-7.0-1.0-0.0-1.0-0.0","LP","C1","o2","LP_C1","C2","9970","0","followup-day-1","","<img src=""img/char1_C2.png""></img>","[""img/shape/14g.png"",""img/shape/33o.png"",""img/shape/56r.png"",""img/shape/75b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","89","678154","0.0-7.0-1.0-0.0-1.0-1.0","LP","C1","o2","LP_C1","C2","null","null","followup-day-1","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","90","682052","0.0-7.0-1.0-0.0-1.0-0.1","LP","C1","o2","LP_C1","C2","3900","2","followup-day-1","","<img src=""img/char1_C2.png""></img>","[""img/shape/25r.png"",""img/shape/73o.png"",""img/shape/86g.png"",""img/shape/44b.png""]","[]","false",""
"","","","","","video-button-response","91","683529","0.0-7.0-1.0-0.0-1.0-1.1","LP","C1","o2","LP_C1","C2","null","null","followup-day-1","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","92","690834","0.0-7.0-1.0-0.0-1.0-0.2","LP","C1","o2","LP_C1","C2","7306","1","followup-day-1","","<img src=""img/char1_C2.png""></img>","[""img/shape/43o.png"",""img/shape/65r.png"",""img/shape/54g.png"",""img/shape/36b.png""]","[]","false",""
"","","","","","video-button-response","93","692316","0.0-7.0-1.0-0.0-1.0-1.2","LP","C1","o2","LP_C1","C2","null","null","followup-day-1","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","94","697933","0.0-7.0-1.0-0.0-1.0-0.3","LP","C1","o2","LP_C1","C2","5616","2","followup-day-1","","<img src=""img/char1_C2.png""></img>","[""img/shape/13b.png"",""img/shape/74r.png"",""img/shape/46o.png"",""img/shape/85g.png""]","[]","false",""
"","","","","","video-button-response","95","699420","0.0-7.0-1.0-0.0-1.0-1.3","LP","C1","o2","LP_C1","C2","null","null","followup-day-1","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","96","704345","0.0-7.0-1.0-0.0-1.0-0.4","LP","C1","o2","LP_C1","C2","4924","1","followup-day-1","","<img src=""img/char1_C2.png""></img>","[""img/shape/43r.png"",""img/shape/15g.png"",""img/shape/66b.png"",""img/shape/24o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","97","705840","0.0-7.0-1.0-0.0-1.0-1.4","LP","C1","o2","LP_C1","C2","null","null","followup-day-1","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","98","711517","0.0-7.0-1.0-0.0-1.0-0.5","LP","C1","o2","LP_C1","C2","5676","2","followup-day-1","","<img src=""img/char1_C2.png""></img>","[""img/shape/35b.png"",""img/shape/64o.png"",""img/shape/23g.png"",""img/shape/16r.png""]","[]","false",""
"","","","","","video-button-response","99","712987","0.0-7.0-1.0-0.0-1.0-1.5","LP","C1","o2","LP_C1","C2","null","null","followup-day-1","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","100","723086","0.0-7.0-1.0-0.0-1.0-0.6","LP","C1","o2","LP_C1","C2","10098","2","followup-day-1","","<img src=""img/char1_C2.png""></img>","[""img/shape/34o.png"",""img/shape/45g.png"",""img/shape/26b.png"",""img/shape/83r.png""]","[]","false",""
"","","","","","video-button-response","101","724579","0.0-7.0-1.0-0.0-1.0-1.6","LP","C1","o2","LP_C1","C2","null","null","followup-day-1","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","102","730646","0.0-7.0-1.0-0.0-1.0-0.7","LP","C1","o2","LP_C1","C2","6066","2","followup-day-1","","<img src=""img/char1_C2.png""></img>","[""img/shape/63g.png"",""img/shape/76b.png"",""img/shape/15o.png"",""img/shape/34r.png""]","[]","false",""
"","","","","","video-button-response","103","732130","0.0-7.0-1.0-0.0-1.0-1.7","LP","C1","o2","LP_C1","C2","null","null","followup-day-1","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","104","738083","0.0-7.0-1.0-0.0-2.0-0.0","LP","C1","o2","LP_C1","C2","5951","3","followup-day-2","","<img src=""img/char1_C2.png""></img>","[""img/shape/75g.png"",""img/shape/63o.png"",""img/shape/86r.png"",""img/shape/54b.png""]","[]","false",""
"","","","","","video-button-response","105","739577","0.0-7.0-1.0-0.0-2.0-1.0","LP","C1","o2","LP_C1","C2","null","null","followup-day-2","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","106","759521","0.0-7.0-1.0-0.0-2.0-0.1","LP","C1","o2","LP_C1","C2","19943","0","followup-day-2","","<img src=""img/char1_C2.png""></img>","[""img/shape/15r.png"",""img/shape/34b.png"",""img/shape/66g.png"",""img/shape/23o.png""]","[]","false",""
"","","","","","video-button-response","107","761010","0.0-7.0-1.0-0.0-2.0-1.1","LP","C1","o2","LP_C1","C2","null","null","followup-day-2","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","108","764653","0.0-7.0-1.0-0.0-2.0-0.2","LP","C1","o2","LP_C1","C2","3642","1","followup-day-2","","<img src=""img/char1_C2.png""></img>","[""img/shape/55r.png"",""img/shape/26g.png"",""img/shape/43b.png"",""img/shape/74o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","109","766173","0.0-7.0-1.0-0.0-2.0-1.2","LP","C1","o2","LP_C1","C2","null","null","followup-day-2","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","110","773563","0.0-7.0-1.0-0.0-2.0-0.3","LP","C1","o2","LP_C1","C2","7388","1","followup-day-2","","<img src=""img/char1_C2.png""></img>","[""img/shape/44g.png"",""img/shape/33r.png"",""img/shape/65b.png"",""img/shape/16o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","111","775048","0.0-7.0-1.0-0.0-2.0-1.3","LP","C1","o2","LP_C1","C2","null","null","followup-day-2","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","112","787696","0.0-7.0-1.0-0.0-2.0-0.4","LP","C1","o2","LP_C1","C2","12647","0","followup-day-2","","<img src=""img/char1_C2.png""></img>","[""img/shape/25b.png"",""img/shape/14o.png"",""img/shape/36g.png"",""img/shape/53r.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","113","789184","0.0-7.0-1.0-0.0-2.0-1.4","LP","C1","o2","LP_C1","C2","null","null","followup-day-2","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","114","793063","0.0-7.0-1.0-0.0-2.0-0.5","LP","C1","o2","LP_C1","C2","3877","1","followup-day-2","","<img src=""img/char1_C2.png""></img>","[""img/shape/53g.png"",""img/shape/46r.png"",""img/shape/85o.png"",""img/shape/74b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","115","794539","0.0-7.0-1.0-0.0-2.0-1.5","LP","C1","o2","LP_C1","C2","null","null","followup-day-2","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","116","798212","0.0-7.0-1.0-0.0-2.0-0.6","LP","C1","o2","LP_C1","C2","3671","1","followup-day-2","","<img src=""img/char1_C2.png""></img>","[""img/shape/64r.png"",""img/shape/13g.png"",""img/shape/56b.png"",""img/shape/45o.png""]","[]","false",""
"","","","","","video-button-response","117","799680","0.0-7.0-1.0-0.0-2.0-1.6","LP","C1","o2","LP_C1","C2","null","null","followup-day-2","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","118","802776","0.0-7.0-1.0-0.0-2.0-0.7","LP","C1","o2","LP_C1","C2","3096","1","followup-day-2","","<img src=""img/char1_C2.png""></img>","[""img/shape/35g.png"",""img/shape/16b.png"",""img/shape/73r.png"",""img/shape/54o.png""]","[]","false",""
"","","","","","video-button-response","119","804246","0.0-7.0-1.0-0.0-2.0-1.7","LP","C1","o2","LP_C1","C2","null","null","followup-day-2","","[""video/trial_wrong_C2.mp4""]","","","",""
"","","","","","html-button-response","120","810766","0.0-7.0-1.0-0.0-3.0-0.0","LP","C1","o2","LP_C1","C2","6519","2","followup-day-3","","<img src=""img/char1_C2.png""></img>","[""img/shape/33b.png"",""img/shape/25g.png"",""img/shape/14r.png"",""img/shape/66o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","121","812246","0.0-7.0-1.0-0.0-3.0-1.0","LP","C1","o2","LP_C1","C2","null","null","followup-day-3","","[""video/trial_correct_C2.mp4""]","","","",""
"","","","","","html-button-response","122","818023","0.0-7.0-1.0-0.0-3.0-0.1","LP","C1","o2","LP_C1","C2","5776","1","followup-day-3","","<img src=""img/char1_C2.png""></img>","[""img/shape/35r.png"",""img/shape/43g.png"",""img/shape/76o.png"",""img/shape/64b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","123","819499","0.0-7.0-1.0-0.0-3.0-1.1","LP","C1","o2","LP_C1","C2","null","null","followup-day-3","","[""video/trial_correct_C2.mp4""]","","","",""
