"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","condition","counterbalancing","order","version","followup","rt","response","task_part","accuracy","stimulus","choices","correct_response","correct","question_order"
"true","false","[]","[]","[]","preload","0","2","0.0-0.0","LP","C1","o1","LP_C1","C4","","","","","","","","",""
"","","","","","survey-text","1","194024","0.0-1.0","LP","C1","o1","LP_C1","C4","194005","{""participant_name"":""Noor"",""participant_ID"":""002""}","id-question","","","","","",""
"","","","","","survey","2","202396","0.0-2.0","LP","C1","o1","LP_C1","C4","8317","{""condition"":""LP"",""counterbalancing"":""1"",""order"":1}","version","[]","","","","",""
"true","","","","","fullscreen","3","218659","0.0-3.0","LP","C1","o1","LP_C1","C4","","","fullscreen","","","","","",""
"","","","","","video-button-response","4","228226","0.0-4.0-0.0-0.0-0.0-0.0","LP","C1","o1","LP_C1","C4","null","null","demo","","[""video/shape_inst1_C1.mp4""]","","","",""
"","","","","","video-button-response","5","239720","0.0-4.0-0.0-0.0-0.0-1.0","LP","C1","o1","LP_C1","C4","11491","0","demo","","[""video/shape_inst2_C1.mp4""]","","","",""
"","","","","","video-button-response","6","241196","0.0-4.0-0.0-0.0-0.0-2.0","LP","C1","o1","LP_C1","C4","null","null","demo","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","video-button-response","7","252058","0.0-4.0-0.0-0.0-0.0-3.0","LP","C1","o1","LP_C1","C4","10859","0","demo","","[""video/shape_inst3_C1.mp4""]","","","",""
"","","","","","video-button-response","8","253527","0.0-4.0-0.0-0.0-0.0-4.0","LP","C1","o1","LP_C1","C4","null","null","demo","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","video-button-response","9","263447","0.0-4.0-0.0-0.0-0.0-5.0","LP","C1","o1","LP_C1","C4","null","null","demo","","[""video/shape_inst4_C1.mp4""]","","","",""
"","","","","","video-button-response","10","274754","0.0-4.0-0.0-0.0-0.0-6.0","LP","C1","o1","LP_C1","C4","null","null","demo","","[""video/shape_inst5_C1.mp4""]","","","",""
"","","","","","html-button-response","11","283119","0.0-4.0-0.0-0.0-0.0-7.0","LP","C1","o1","LP_C1","C4","8364","1","demo","","<p> Do you want to hear the instructions again or are you ready to play the game?</p>","","","",""
"","","","","","html-button-response","12","291200","0.0-4.0-1.0-0.0-0.0-0.0","LP","C1","o1","LP_C1","C4","8078","3","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/14g.png"",""img/shape/33o.png"",""img/shape/56r.png"",""img/shape/75b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","13","292709","0.0-4.0-1.0-0.0-0.0-1.0","LP","C1","o1","LP_C1","C4","null","null","day-1","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","14","296872","0.0-4.0-1.0-0.0-0.0-0.1","LP","C1","o1","LP_C1","C4","4162","3","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/35b.png"",""img/shape/64o.png"",""img/shape/23g.png"",""img/shape/16r.png""]","[]","false",""
"","","","","","video-button-response","15","298339","0.0-4.0-1.0-0.0-0.0-1.1","LP","C1","o1","LP_C1","C4","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","16","303134","0.0-4.0-1.0-0.0-0.0-0.2","LP","C1","o1","LP_C1","C4","4794","1","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/43r.png"",""img/shape/15g.png"",""img/shape/66b.png"",""img/shape/24o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","17","304639","0.0-4.0-1.0-0.0-0.0-1.2","LP","C1","o1","LP_C1","C4","null","null","day-1","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","18","308611","0.0-4.0-1.0-0.0-0.0-0.3","LP","C1","o1","LP_C1","C4","3971","1","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/25r.png"",""img/shape/73o.png"",""img/shape/86g.png"",""img/shape/44b.png""]","[]","false",""
"","","","","","video-button-response","19","310078","0.0-4.0-1.0-0.0-0.0-1.3","LP","C1","o1","LP_C1","C4","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","20","315036","0.0-4.0-1.0-0.0-0.0-0.4","LP","C1","o1","LP_C1","C4","4956","3","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/13b.png"",""img/shape/74r.png"",""img/shape/46o.png"",""img/shape/85g.png""]","[]","false",""
"","","","","","video-button-response","21","316500","0.0-4.0-1.0-0.0-0.0-1.4","LP","C1","o1","LP_C1","C4","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","22","320916","0.0-4.0-1.0-0.0-0.0-0.5","LP","C1","o1","LP_C1","C4","4415","3","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/43o.png"",""img/shape/65r.png"",""img/shape/54g.png"",""img/shape/36b.png""]","[]","false",""
"","","","","","video-button-response","23","322388","0.0-4.0-1.0-0.0-0.0-1.5","LP","C1","o1","LP_C1","C4","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","24","333597","0.0-4.0-1.0-0.0-0.0-0.6","LP","C1","o1","LP_C1","C4","11206","0","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/63g.png"",""img/shape/76b.png"",""img/shape/15o.png"",""img/shape/34r.png""]","[]","false",""
"","","","","","video-button-response","25","335101","0.0-4.0-1.0-0.0-0.0-1.6","LP","C1","o1","LP_C1","C4","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","26","353216","0.0-4.0-1.0-0.0-0.0-0.7","LP","C1","o1","LP_C1","C4","18113","2","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/34o.png"",""img/shape/45g.png"",""img/shape/26b.png"",""img/shape/83r.png""]","[]","false",""
"","","","","","video-button-response","27","354719","0.0-4.0-1.0-0.0-0.0-1.7","LP","C1","o1","LP_C1","C4","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","video-button-response","28","367519","0.0-4.0-1.0-2.0","LP","C1","o1","LP_C1","C4","null","null","night1","","[""video/night1_LP_C1.mp4""]","","","",""
"","","","","","html-button-response","29","379587","0.0-4.0-2.0-0.0-0.0-0.0","LP","C1","o1","LP_C1","C4","12066","1","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/55r.png"",""img/shape/26g.png"",""img/shape/43b.png"",""img/shape/74o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","30","381100","0.0-4.0-2.0-0.0-0.0-1.0","LP","C1","o1","LP_C1","C4","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","31","384646","0.0-4.0-2.0-0.0-0.0-0.1","LP","C1","o1","LP_C1","C4","3544","2","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/25b.png"",""img/shape/14o.png"",""img/shape/36g.png"",""img/shape/53r.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","32","386135","0.0-4.0-2.0-0.0-0.0-1.1","LP","C1","o1","LP_C1","C4","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","33","389671","0.0-4.0-2.0-0.0-0.0-0.2","LP","C1","o1","LP_C1","C4","3535","2","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/44g.png"",""img/shape/33r.png"",""img/shape/65b.png"",""img/shape/16o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","34","391148","0.0-4.0-2.0-0.0-0.0-1.2","LP","C1","o1","LP_C1","C4","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","35","394896","0.0-4.0-2.0-0.0-0.0-0.3","LP","C1","o1","LP_C1","C4","3747","0","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/64r.png"",""img/shape/13g.png"",""img/shape/56b.png"",""img/shape/45o.png""]","[]","false",""
"","","","","","video-button-response","36","396374","0.0-4.0-2.0-0.0-0.0-1.3","LP","C1","o1","LP_C1","C4","null","null","day-2","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","37","402834","0.0-4.0-2.0-0.0-0.0-0.4","LP","C1","o1","LP_C1","C4","6459","2","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/15r.png"",""img/shape/34b.png"",""img/shape/66g.png"",""img/shape/23o.png""]","[]","false",""
"","","","","","video-button-response","38","404311","0.0-4.0-2.0-0.0-0.0-1.4","LP","C1","o1","LP_C1","C4","null","null","day-2","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","39","408942","0.0-4.0-2.0-0.0-0.0-0.5","LP","C1","o1","LP_C1","C4","4630","3","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/35g.png"",""img/shape/16b.png"",""img/shape/73r.png"",""img/shape/54o.png""]","[]","false",""
"","","","","","video-button-response","40","410413","0.0-4.0-2.0-0.0-0.0-1.5","LP","C1","o1","LP_C1","C4","null","null","day-2","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","41","415121","0.0-4.0-2.0-0.0-0.0-0.6","LP","C1","o1","LP_C1","C4","4706","3","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/53g.png"",""img/shape/46r.png"",""img/shape/85o.png"",""img/shape/74b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","42","416599","0.0-4.0-2.0-0.0-0.0-1.6","LP","C1","o1","LP_C1","C4","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","43","422800","0.0-4.0-2.0-0.0-0.0-0.7","LP","C1","o1","LP_C1","C4","6199","0","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/75g.png"",""img/shape/63o.png"",""img/shape/86r.png"",""img/shape/54b.png""]","[]","false",""
"","","","","","video-button-response","44","424302","0.0-4.0-2.0-0.0-0.0-1.7","LP","C1","o1","LP_C1","C4","null","null","day-2","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","video-button-response","45","438596","0.0-4.0-2.0-2.0","LP","C1","o1","LP_C1","C4","null","null","night2","","[""video/night2_LP_C1.mp4""]","","","",""
"","","","","","html-button-response","46","442605","0.0-4.0-3.0-0.0-0.0","LP","C1","o1","LP_C1","C4","4007","1","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/35r.png"",""img/shape/43g.png"",""img/shape/76o.png"",""img/shape/64b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","47","444079","0.0-4.0-3.0-0.0-1.0","LP","C1","o1","LP_C1","C4","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","48","447664","0.0-4.0-3.0-0.0-0.1","LP","C1","o1","LP_C1","C4","3583","2","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/45r.png"",""img/shape/13o.png"",""img/shape/24b.png"",""img/shape/56g.png""]","[]","false",""
"","","","","","video-button-response","49","449134","0.0-4.0-3.0-0.0-1.1","LP","C1","o1","LP_C1","C4","null","null","day-3","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","50","453106","0.0-4.0-3.0-0.0-0.2","LP","C1","o1","LP_C1","C4","3971","2","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/55b.png"",""img/shape/74g.png"",""img/shape/63r.png"",""img/shape/36o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","51","454574","0.0-4.0-3.0-0.0-1.2","LP","C1","o1","LP_C1","C4","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","52","458393","0.0-4.0-3.0-0.0-0.3","LP","C1","o1","LP_C1","C4","3818","1","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/15b.png"",""img/shape/83g.png"",""img/shape/44r.png"",""img/shape/26o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","53","459866","0.0-4.0-3.0-0.0-1.3","LP","C1","o1","LP_C1","C4","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","54","464034","0.0-4.0-3.0-0.0-0.4","LP","C1","o1","LP_C1","C4","4167","0","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/85r.png"",""img/shape/46b.png"",""img/shape/53o.png"",""img/shape/24g.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","55","465518","0.0-4.0-3.0-0.0-1.4","LP","C1","o1","LP_C1","C4","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","56","468148","0.0-4.0-3.0-0.0-0.5","LP","C1","o1","LP_C1","C4","2628","0","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/75o.png"",""img/shape/23r.png"",""img/shape/34g.png"",""img/shape/86b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","57","469614","0.0-4.0-3.0-0.0-1.5","LP","C1","o1","LP_C1","C4","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","58","474473","0.0-4.0-3.0-0.0-0.6","LP","C1","o1","LP_C1","C4","4858","1","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/16g.png"",""img/shape/54r.png"",""img/shape/73b.png"",""img/shape/35o.png""]","[]","false",""
"","","","","","video-button-response","59","475950","0.0-4.0-3.0-0.0-1.6","LP","C1","o1","LP_C1","C4","null","null","day-3","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","60","483441","0.0-4.0-3.0-0.0-0.7","LP","C1","o1","LP_C1","C4","7489","3","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/33b.png"",""img/shape/25g.png"",""img/shape/14r.png"",""img/shape/66o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","61","484933","0.0-4.0-3.0-0.0-1.7","LP","C1","o1","LP_C1","C4","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","video-button-response","62","508442","0.0-4.0-3.0-1.0","LP","C1","o1","LP_C1","C4","null","null","night3","","[""video/night3_LP_C1.mp4""]","","","",""
"","","","","","html-button-response","63","513080","0.0-5.0-0.0","LP","C1","o1","LP_C1","C4","4637","0","exit-survey","","<p>Now I have some questions for you.</p>","","","",""
"","","","","","survey-multi-choice","64","520937","0.0-5.0-1.0","LP","C1","o1","LP_C1","C4","7856","{""liked"":""A lot""}","exit-survey","","","","","","[0]"
"","","","","","survey-multi-choice","65","530632","0.0-5.0-2.0","LP","C1","o1","LP_C1","C4","9692","{""learned"":""A lot""}","exit-survey","","","","","","[0]"
"","","","","","survey-text","66","554283","0.0-5.0-3.0","LP","C1","o1","LP_C1","C4","23644","{""learned-q"":""Because she got so many stars""}","exit-survey","","","","","",""
"","","","","","survey-multi-choice","67","565547","0.0-5.0-4.0","LP","C1","o1","LP_C1","C4","11262","{""stars"":""More each day""}","exit-survey","","","","","","[0]"
"","","","","","html-button-response","68","576056","0.0-6.0-0.0","LP","C1","o1","LP_C1","C4","10505","0","options","","<p>Now, we’re going to choose a new game to play.</p><p>We’re going to look at different games, and for each set of games</p><p>you’ll choose the one you want to play the most.</p><p>Here are the options:</p>","[""Continue""]","","",""
"","","","","","video-button-response","69","589237","0.0-6.0-1.0","LP","C1","o1","LP_C1","C4","null","null","options","","[""video/opt/optA_o1_C1.mp4""]","[]","","",""
"","","","","","html-button-response2","70","595538","0.0-6.0-2.0","LP","C1","o1","LP_C1","C4","6299","1","options","","","[""img/opt/optA1.png"",""img/opt/optA2.png"",""img/opt/optA4.png""]","","",""
"","","","","","survey-text","71","608102","0.0-6.0-3.0","LP","C1","o1","LP_C1","C4","12560","{""choice-1"":""because she never played it before""}","options","","","","","",""
"","","","","","html-button-response","72","611248","0.0-6.0-4.0","LP","C1","o1","LP_C1","C4","3144","0","options","","<p>Alright, here are the next three options:</p>","[""Continue""]","","",""
"","","","","","video-button-response","73","624430","0.0-6.0-5.0","LP","C1","o1","LP_C1","C4","null","null","options","","[""video/opt/optB_o1_C1.mp4""]","[]","","",""
"","","","","","html-button-response2","74","641579","0.0-6.0-6.0","LP","C1","o1","LP_C1","C4","17146","0","options","","","[""img/opt/optB2.png"",""img/opt/optB4.png"",""img/opt/optB1.png""]","","",""
"","","","","","survey-text","75","685706","0.0-6.0-7.0","LP","C1","o1","LP_C1","C4","44123","{""choice-2"":""because her mom doesn't have it on her phone""}","options","","","","","",""
"","","","","","html-button-response","76","689707","0.0-6.0-8.0","LP","C1","o1","LP_C1","C4","3998","0","options","","<p>Alright, here are the last three options:</p>","[""Continue""]","","",""
"","","","","","video-button-response","77","702888","0.0-6.0-9.0","LP","C1","o1","LP_C1","C4","null","null","options","","[""video/opt/optC_o1_C1.mp4""]","[]","","",""
"","","","","","html-button-response2","78","708282","0.0-6.0-10.0","LP","C1","o1","LP_C1","C4","5393","0","options","","","[""img/opt/optC4.png"",""img/opt/optC2.png"",""img/opt/optC3.png""]","","",""
"","","","","","survey-text","79","718231","0.0-6.0-11.0","LP","C1","o1","LP_C1","C4","9945","{""choice-3"":""because she likes it""}","options","","","","","",""
"","","","","","html-button-response","80","721133","0.0-7.0-0.0","LP","C1","o1","LP_C1","C4","2900","0","","","<p>Let's play the next game!</p>","","","",""
"","","","","","video-button-response","81","739026","0.0-7.0-2.0-0.0-0.0-0.0-0.0-0.0","LP","C1","o1","LP_C1","C4","null","null","hiding_demo","","[""video/bush_inst_C4.mp4""]","","","",""
"","","","","","html-button-response2","82","740579","0.0-7.0-2.0-0.0-0.0-0.0-0.0-1.0","LP","C1","o1","LP_C1","C4","1551","1","hiding_demo","","","","","",""
"","","","","","video-button-response","83","743144","0.0-7.0-2.0-0.0-0.0-0.0-0.0-2.0","LP","C1","o1","LP_C1","C4","null","null","hiding_demo","","[""video/bush_left_C4.mp4""]","","","",""
"","","","","","html-button-response","84","749946","0.0-7.0-2.0-0.0-0.0-0.0-0.0-3.0","LP","C1","o1","LP_C1","C4","6800","1","hiding_demo","","<p> Do you want to hear the instructions again or are you ready to play the game?</p>","","","",""
"","","","","","html-button-response2","85","754552","0.0-7.0-2.0-0.0-1.0-0.0-0.0","LP","C1","o1","LP_C1","C4","4604","1","hiding_1","","","","","",""
"","","","","","video-button-response","86","757137","0.0-7.0-2.0-0.0-1.0-0.0-1.0","LP","C1","o1","LP_C1","C4","null","null","hiding_1","","[""video/bush_right_C4.mp4""]","","","",""
"","","","","","html-button-response2","87","761602","0.0-7.0-2.0-0.0-1.0-1.0-0.0","LP","C1","o1","LP_C1","C4","4463","2","hiding_1","","","","","",""
"","","","","","video-button-response","88","764157","0.0-7.0-2.0-0.0-1.0-1.0-1.0","LP","C1","o1","LP_C1","C4","null","null","hiding_1","","[""video/bush_right_C4.mp4""]","","","",""
"","","","","","html-button-response2","89","772487","0.0-7.0-2.0-0.0-1.0-2.0-0.0","LP","C1","o1","LP_C1","C4","8329","1","hiding_1","","","","","",""
"","","","","","video-button-response","90","775058","0.0-7.0-2.0-0.0-1.0-2.0-1.0","LP","C1","o1","LP_C1","C4","null","null","hiding_1","","[""video/bush_left_C4.mp4""]","","","",""
"","","","","","html-button-response2","91","781672","0.0-7.0-2.0-0.0-1.0-3.0-0.0","LP","C1","o1","LP_C1","C4","6613","0","hiding_1","","","","","",""
"","","","","","video-button-response","92","784231","0.0-7.0-2.0-0.0-1.0-3.0-1.0","LP","C1","o1","LP_C1","C4","null","null","hiding_1","","[""video/bush_middle_C4.mp4""]","","","",""
"","","","","","html-button-response2","93","790354","0.0-7.0-2.0-0.0-1.0-4.0-0.0","LP","C1","o1","LP_C1","C4","6121","1","hiding_1","","","","","",""
