"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","condition","counterbalancing","order","version","followup","rt","response","task_part","accuracy","stimulus","choices","correct_response","correct","question_order"
"","","","","","video-button-response","19","450862","0.0-4.0-1.0-1.0-0.0-1.3","NLP","C1","o3","NLP_C1","C3","null","null","day-1","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","20","452580","0.0-4.0-1.0-1.0-0.0-0.4","NLP","C1","o3","NLP_C1","C3","1717","0","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/63g.png"",""img/shape/76b.png"",""img/shape/15o.png"",""img/shape/34r.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","21","454062","0.0-4.0-1.0-1.0-0.0-1.4","NLP","C1","o3","NLP_C1","C3","null","null","day-1","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","22","456627","0.0-4.0-1.0-1.0-0.0-0.5","NLP","C1","o3","NLP_C1","C3","2564","1","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/43r.png"",""img/shape/15g.png"",""img/shape/66b.png"",""img/shape/24o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","23","458118","0.0-4.0-1.0-1.0-0.0-1.5","NLP","C1","o3","NLP_C1","C3","null","null","day-1","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","24","460390","0.0-4.0-1.0-1.0-0.0-0.6","NLP","C1","o3","NLP_C1","C3","2271","2","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/25r.png"",""img/shape/73o.png"",""img/shape/86g.png"",""img/shape/44b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","25","461870","0.0-4.0-1.0-1.0-0.0-1.6","NLP","C1","o3","NLP_C1","C3","null","null","day-1","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","26","464405","0.0-4.0-1.0-1.0-0.0-0.7","NLP","C1","o3","NLP_C1","C3","2534","3","day-1","","<img src=""img/char1_C1.png""></img>","[""img/shape/13b.png"",""img/shape/74r.png"",""img/shape/46o.png"",""img/shape/85g.png""]","[]","false",""
"","","","","","video-button-response","27","465880","0.0-4.0-1.0-1.0-0.0-1.7","NLP","C1","o3","NLP_C1","C3","null","null","day-1","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","video-button-response","28","481496","0.0-4.0-1.0-2.0","NLP","C1","o3","NLP_C1","C3","null","null","night1","","[""video/night1_NLP_C1.mp4""]","","","",""
"","","","","","html-button-response","29","484957","0.0-4.0-2.0-1.0-0.0-0.0","NLP","C1","o3","NLP_C1","C3","3460","0","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/44g.png"",""img/shape/33r.png"",""img/shape/65b.png"",""img/shape/16o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","30","486425","0.0-4.0-2.0-1.0-0.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","31","488091","0.0-4.0-2.0-1.0-0.0-0.1","NLP","C1","o3","NLP_C1","C3","1665","2","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/75g.png"",""img/shape/63o.png"",""img/shape/86r.png"",""img/shape/54b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","32","489581","0.0-4.0-2.0-1.0-0.0-1.1","NLP","C1","o3","NLP_C1","C3","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","33","490994","0.0-4.0-2.0-1.0-0.0-0.2","NLP","C1","o3","NLP_C1","C3","1412","3","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/15r.png"",""img/shape/34b.png"",""img/shape/66g.png"",""img/shape/23o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","34","492483","0.0-4.0-2.0-1.0-0.0-1.2","NLP","C1","o3","NLP_C1","C3","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","35","495210","0.0-4.0-2.0-1.0-0.0-0.3","NLP","C1","o3","NLP_C1","C3","2727","0","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/64r.png"",""img/shape/13g.png"",""img/shape/56b.png"",""img/shape/45o.png""]","[]","false",""
"","","","","","video-button-response","36","496687","0.0-4.0-2.0-1.0-0.0-1.3","NLP","C1","o3","NLP_C1","C3","null","null","day-2","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","37","498910","0.0-4.0-2.0-1.0-0.0-0.4","NLP","C1","o3","NLP_C1","C3","2223","3","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/25b.png"",""img/shape/14o.png"",""img/shape/36g.png"",""img/shape/53r.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","38","500376","0.0-4.0-2.0-1.0-0.0-1.4","NLP","C1","o3","NLP_C1","C3","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","39","502660","0.0-4.0-2.0-1.0-0.0-0.5","NLP","C1","o3","NLP_C1","C3","2284","0","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/35g.png"",""img/shape/16b.png"",""img/shape/73r.png"",""img/shape/54o.png""]","[]","false",""
"","","","","","video-button-response","40","504154","0.0-4.0-2.0-1.0-0.0-1.5","NLP","C1","o3","NLP_C1","C3","null","null","day-2","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","41","506212","0.0-4.0-2.0-1.0-0.0-0.6","NLP","C1","o3","NLP_C1","C3","2057","2","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/55r.png"",""img/shape/26g.png"",""img/shape/43b.png"",""img/shape/74o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","42","507716","0.0-4.0-2.0-1.0-0.0-1.6","NLP","C1","o3","NLP_C1","C3","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","43","510093","0.0-4.0-2.0-1.0-0.0-0.7","NLP","C1","o3","NLP_C1","C3","2376","2","day-2","","<img src=""img/char1_C1.png""></img>","[""img/shape/53g.png"",""img/shape/46r.png"",""img/shape/85o.png"",""img/shape/74b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","44","511577","0.0-4.0-2.0-1.0-0.0-1.7","NLP","C1","o3","NLP_C1","C3","null","null","day-2","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","video-button-response","45","527043","0.0-4.0-2.0-2.0","NLP","C1","o3","NLP_C1","C3","null","null","night2","","[""video/night2_NLP_C1.mp4""]","","","",""
"","","","","","html-button-response","46","533343","0.0-4.0-3.0-0.0-0.0","NLP","C1","o3","NLP_C1","C3","6299","3","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/75o.png"",""img/shape/23r.png"",""img/shape/34g.png"",""img/shape/86b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","47","534811","0.0-4.0-3.0-0.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","48","537634","0.0-4.0-3.0-0.0-0.1","NLP","C1","o3","NLP_C1","C3","2823","1","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/16g.png"",""img/shape/54r.png"",""img/shape/73b.png"",""img/shape/35o.png""]","[]","false",""
"","","","","","video-button-response","49","539118","0.0-4.0-3.0-0.0-1.1","NLP","C1","o3","NLP_C1","C3","null","null","day-3","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","50","540684","0.0-4.0-3.0-0.0-0.2","NLP","C1","o3","NLP_C1","C3","1565","3","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/35r.png"",""img/shape/43g.png"",""img/shape/76o.png"",""img/shape/64b.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","51","542190","0.0-4.0-3.0-0.0-1.2","NLP","C1","o3","NLP_C1","C3","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","52","543750","0.0-4.0-3.0-0.0-0.3","NLP","C1","o3","NLP_C1","C3","1560","0","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/55b.png"",""img/shape/74g.png"",""img/shape/63r.png"",""img/shape/36o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","53","545241","0.0-4.0-3.0-0.0-1.3","NLP","C1","o3","NLP_C1","C3","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","54","546966","0.0-4.0-3.0-0.0-0.4","NLP","C1","o3","NLP_C1","C3","1725","2","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/33b.png"",""img/shape/25g.png"",""img/shape/14r.png"",""img/shape/66o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","55","548463","0.0-4.0-3.0-0.0-1.4","NLP","C1","o3","NLP_C1","C3","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","56","549984","0.0-4.0-3.0-0.0-0.5","NLP","C1","o3","NLP_C1","C3","1521","2","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/45r.png"",""img/shape/13o.png"",""img/shape/24b.png"",""img/shape/56g.png""]","[]","false",""
"","","","","","video-button-response","57","551471","0.0-4.0-3.0-0.0-1.5","NLP","C1","o3","NLP_C1","C3","null","null","day-3","","[""video/trial_wrong_C1.mp4""]","","","",""
"","","","","","html-button-response","58","553596","0.0-4.0-3.0-0.0-0.6","NLP","C1","o3","NLP_C1","C3","2124","2","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/85r.png"",""img/shape/46b.png"",""img/shape/53o.png"",""img/shape/24g.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","59","555076","0.0-4.0-3.0-0.0-1.6","NLP","C1","o3","NLP_C1","C3","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","html-button-response","60","556945","0.0-4.0-3.0-0.0-0.7","NLP","C1","o3","NLP_C1","C3","1868","3","day-3","","<img src=""img/char1_C1.png""></img>","[""img/shape/15b.png"",""img/shape/83g.png"",""img/shape/44r.png"",""img/shape/26o.png""]","[0,1,2,3]","true",""
"","","","","","video-button-response","61","558427","0.0-4.0-3.0-0.0-1.7","NLP","C1","o3","NLP_C1","C3","null","null","day-3","","[""video/trial_correct_C1.mp4""]","","","",""
"","","","","","video-button-response","62","581849","0.0-4.0-3.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","night3","","[""video/night3_NLP_C1.mp4""]","","","",""
"","","","","","html-button-response","63","584307","0.0-5.0-0.0","NLP","C1","o3","NLP_C1","C3","2457","0","exit-survey","","<p>Now I have some questions for you.</p>","","","",""
"","","","","","survey-multi-choice","64","590624","0.0-5.0-1.0","NLP","C1","o3","NLP_C1","C3","6315","{""liked"":""A lot""}","exit-survey","","","","","","[0]"
"","","","","","survey-multi-choice","65","599699","0.0-5.0-2.0","NLP","C1","o3","NLP_C1","C3","9070","{""learned"":""A lot""}","exit-survey","","","","","","[0]"
"","","","","","survey-text","66","611679","0.0-5.0-3.0","NLP","C1","o3","NLP_C1","C3","11976","{""learned-q"":""because""}","exit-survey","","","","","",""
"","","","","","survey-multi-choice","67","627970","0.0-5.0-4.0","NLP","C1","o3","NLP_C1","C3","16289","{""stars"":""Same each day""}","exit-survey","","","","","","[0]"
"","","","","","html-button-response","68","638440","0.0-6.0-0.0","NLP","C1","o3","NLP_C1","C3","10466","0","options","","<p>Now, we’re going to choose a new game to play.</p><p>We’re going to look at different games, and for each set of games</p><p>you’ll choose the one you want to play the most.</p><p>Here are the options:</p>","[""Continue""]","","",""
"","","","","","video-button-response","69","651634","0.0-6.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","options","","[""video/opt/optA_o3_C1.mp4""]","[]","","",""
"","","","","","html-button-response2","70","656410","0.0-6.0-2.0","NLP","C1","o3","NLP_C1","C3","4774","2","options","","","[""img/opt/optA4.png"",""img/opt/optA1.png"",""img/opt/optA2.png""]","","",""
"","","","","","survey-text","71","683500","0.0-6.0-3.0","NLP","C1","o3","NLP_C1","C3","27088","{""choice-1"":""because i liked the first one""}","options","","","","","",""
"","","","","","html-button-response","72","686309","0.0-6.0-4.0","NLP","C1","o3","NLP_C1","C3","2806","0","options","","<p>Alright, here are the next three options:</p>","[""Continue""]","","",""
"","","","","","video-button-response","73","699498","0.0-6.0-5.0","NLP","C1","o3","NLP_C1","C3","null","null","options","","[""video/opt/optB_o3_C1.mp4""]","[]","","",""
"","","","","","html-button-response2","74","700803","0.0-6.0-6.0","NLP","C1","o3","NLP_C1","C3","1304","1","options","","","[""img/opt/optB1.png"",""img/opt/optB2.png"",""img/opt/optB4.png""]","","",""
"","","","","","survey-text","75","709447","0.0-6.0-7.0","NLP","C1","o3","NLP_C1","C3","8643","{""choice-2"":""it looks fun""}","options","","","","","",""
"","","","","","html-button-response","76","711445","0.0-6.0-8.0","NLP","C1","o3","NLP_C1","C3","1997","0","options","","<p>Alright, here are the last three options:</p>","[""Continue""]","","",""
"","","","","","video-button-response","77","724643","0.0-6.0-9.0","NLP","C1","o3","NLP_C1","C3","null","null","options","","[""video/opt/optC_o3_C1.mp4""]","[]","","",""
"","","","","","html-button-response2","78","733122","0.0-6.0-10.0","NLP","C1","o3","NLP_C1","C3","8477","0","options","","","[""img/opt/optC3.png"",""img/opt/optC4.png"",""img/opt/optC2.png""]","","",""
"","","","","","survey-text","79","742022","0.0-6.0-11.0","NLP","C1","o3","NLP_C1","C3","8897","{""choice-3"":""really like monster""}","options","","","","","",""
"","","","","","html-button-response","80","744190","0.0-7.0-0.0","NLP","C1","o3","NLP_C1","C3","2166","0","","","<p>Let's play the next game!</p>","","","",""
"","","","","","video-button-response","81","762091","0.0-7.0-2.0-0.0-0.0-0.0-0.0-0.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_demo","","[""video/bush_inst_C3.mp4""]","","","",""
"","","","","","html-button-response2","82","766120","0.0-7.0-2.0-0.0-0.0-0.0-0.0-1.0","NLP","C1","o3","NLP_C1","C3","4029","1","hiding_demo","","","","","",""
"","","","","","video-button-response","83","768769","0.0-7.0-2.0-0.0-0.0-0.0-0.0-2.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_demo","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response","84","773718","0.0-7.0-2.0-0.0-0.0-0.0-0.0-3.0","NLP","C1","o3","NLP_C1","C3","4948","1","hiding_demo","","<p> Do you want to hear the instructions again or are you ready to play the game?</p>","","","",""
"","","","","","html-button-response2","85","777087","0.0-7.0-2.0-0.0-1.0-0.0-0.0","NLP","C1","o3","NLP_C1","C3","3368","0","hiding_1","","","","","",""
"","","","","","video-button-response","86","779799","0.0-7.0-2.0-0.0-1.0-0.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_1","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","87","781472","0.0-7.0-2.0-0.0-1.0-1.0-0.0","NLP","C1","o3","NLP_C1","C3","1673","2","hiding_1","","","","","",""
"","","","","","video-button-response","88","784044","0.0-7.0-2.0-0.0-1.0-1.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_1","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","89","786025","0.0-7.0-2.0-0.0-1.0-2.0-0.0","NLP","C1","o3","NLP_C1","C3","1981","2","hiding_1","","","","","",""
"","","","","","video-button-response","90","788609","0.0-7.0-2.0-0.0-1.0-2.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_1","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response2","91","790779","0.0-7.0-2.0-0.0-1.0-3.0-0.0","NLP","C1","o3","NLP_C1","C3","2170","2","hiding_1","","","","","",""
"","","","","","video-button-response","92","793368","0.0-7.0-2.0-0.0-1.0-3.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_1","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","93","795947","0.0-7.0-2.0-0.0-1.0-4.0-0.0","NLP","C1","o3","NLP_C1","C3","2577","1","hiding_1","","","","","",""
"","","","","","video-button-response","94","798509","0.0-7.0-2.0-0.0-1.0-4.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_1","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","95","800028","0.0-7.0-2.0-0.0-1.0-5.0-0.0","NLP","C1","o3","NLP_C1","C3","1519","0","hiding_1","","","","","",""
"","","","","","video-button-response","96","802604","0.0-7.0-2.0-0.0-1.0-5.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_1","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","97","806293","0.0-7.0-2.0-0.0-1.0-6.0-0.0","NLP","C1","o3","NLP_C1","C3","3688","0","hiding_1","","","","","",""
"","","","","","video-button-response","98","808856","0.0-7.0-2.0-0.0-1.0-6.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_1","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","99","809591","0.0-7.0-2.0-0.0-1.0-7.0-0.0","NLP","C1","o3","NLP_C1","C3","734","1","hiding_1","","","","","",""
"","","","","","video-button-response","100","812163","0.0-7.0-2.0-0.0-1.0-7.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_1","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response2","101","812598","0.0-7.0-2.0-0.0-2.0-0.0-0.0","NLP","C1","o3","NLP_C1","C3","435","2","hiding_2","","","","","",""
"","","","","","video-button-response","102","815174","0.0-7.0-2.0-0.0-2.0-0.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_2","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response2","103","815618","0.0-7.0-2.0-0.0-2.0-1.0-0.0","NLP","C1","o3","NLP_C1","C3","443","0","hiding_2","","","","","",""
"","","","","","video-button-response","104","818199","0.0-7.0-2.0-0.0-2.0-1.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_2","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","105","818597","0.0-7.0-2.0-0.0-2.0-2.0-0.0","NLP","C1","o3","NLP_C1","C3","397","2","hiding_2","","","","","",""
"","","","","","video-button-response","106","821165","0.0-7.0-2.0-0.0-2.0-2.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_2","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","107","821753","0.0-7.0-2.0-0.0-2.0-3.0-0.0","NLP","C1","o3","NLP_C1","C3","588","1","hiding_2","","","","","",""
"","","","","","video-button-response","108","824323","0.0-7.0-2.0-0.0-2.0-3.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_2","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","109","829812","0.0-7.0-2.0-0.0-2.0-4.0-0.0","NLP","C1","o3","NLP_C1","C3","5489","0","hiding_2","","","","","",""
"","","","","","video-button-response","110","832366","0.0-7.0-2.0-0.0-2.0-4.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_2","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response2","111","834729","0.0-7.0-2.0-0.0-2.0-5.0-0.0","NLP","C1","o3","NLP_C1","C3","2362","2","hiding_2","","","","","",""
"","","","","","video-button-response","112","837314","0.0-7.0-2.0-0.0-2.0-5.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_2","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","113","838868","0.0-7.0-2.0-0.0-2.0-6.0-0.0","NLP","C1","o3","NLP_C1","C3","1553","1","hiding_2","","","","","",""
"","","","","","video-button-response","114","841432","0.0-7.0-2.0-0.0-2.0-6.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_2","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response2","115","842514","0.0-7.0-2.0-0.0-2.0-7.0-0.0","NLP","C1","o3","NLP_C1","C3","1081","0","hiding_2","","","","","",""
"","","","","","video-button-response","116","845080","0.0-7.0-2.0-0.0-2.0-7.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_2","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response2","117","846660","0.0-7.0-2.0-0.0-3.0-0.0-0.0","NLP","C1","o3","NLP_C1","C3","1579","2","hiding_3","","","","","",""
"","","","","","video-button-response","118","849221","0.0-7.0-2.0-0.0-3.0-0.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_3","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response2","119","849609","0.0-7.0-2.0-0.0-3.0-1.0-0.0","NLP","C1","o3","NLP_C1","C3","388","1","hiding_3","","","","","",""
"","","","","","video-button-response","120","852163","0.0-7.0-2.0-0.0-3.0-1.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_3","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","121","854044","0.0-7.0-2.0-0.0-3.0-2.0-0.0","NLP","C1","o3","NLP_C1","C3","1881","2","hiding_3","","","","","",""
"","","","","","video-button-response","122","856622","0.0-7.0-2.0-0.0-3.0-2.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_3","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response2","123","857905","0.0-7.0-2.0-0.0-3.0-3.0-0.0","NLP","C1","o3","NLP_C1","C3","1283","0","hiding_3","","","","","",""
"","","","","","video-button-response","124","860482","0.0-7.0-2.0-0.0-3.0-3.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_3","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response2","125","862520","0.0-7.0-2.0-0.0-3.0-4.0-0.0","NLP","C1","o3","NLP_C1","C3","2037","1","hiding_3","","","","","",""
"","","","","","video-button-response","126","865111","0.0-7.0-2.0-0.0-3.0-4.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_3","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","127","866098","0.0-7.0-2.0-0.0-3.0-5.0-0.0","NLP","C1","o3","NLP_C1","C3","986","2","hiding_3","","","","","",""
"","","","","","video-button-response","128","868654","0.0-7.0-2.0-0.0-3.0-5.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_3","","[""video/bush_left_C3.mp4""]","","","",""
"","","","","","html-button-response2","129","869498","0.0-7.0-2.0-0.0-3.0-6.0-0.0","NLP","C1","o3","NLP_C1","C3","843","1","hiding_3","","","","","",""
"","","","","","video-button-response","130","872068","0.0-7.0-2.0-0.0-3.0-6.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_3","","[""video/bush_middle_C3.mp4""]","","","",""
"","","","","","html-button-response2","131","875594","0.0-7.0-2.0-0.0-3.0-7.0-0.0","NLP","C1","o3","NLP_C1","C3","3525","2","hiding_3","","","","","",""
"","","","","","video-button-response","132","878149","0.0-7.0-2.0-0.0-3.0-7.0-1.0","NLP","C1","o3","NLP_C1","C3","null","null","hiding_3","","[""video/bush_right_C3.mp4""]","","","",""
"","","","","","html-button-response","133","879548","0.0-7.0-2.0-0.0-4.0-0.0","NLP","C1","o3","NLP_C1","C3","1398","0","followup-survey","","<p>Now I have some questions for you.</p>","","","",""
"","","","","","survey-multi-choice","134","887041","0.0-7.0-2.0-0.0-4.0-1.0","NLP","C1","o3","NLP_C1","C3","7492","{""liked"":""A lot""}","followup-survey","","","","","","[0]"
